Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,164400640.0,0.4120733141899109,1.0394619494036306e-06,55.02,0.43574225902557373,1.1440295111242449e-06,57.5
0,5096419840.0,0.37631121277809143,1.1014465144398855e-06,58.96,0.4115595817565918,1.1244060260651167e-06,61.07
10,54416611840.0,0.20615653693675995,6.012849098624429e-07,82.86,0.22716915607452393,6.718017857565428e-07,81.67
20,103736803840.0,0.2021959275007248,5.073400757282798e-07,82.98,0.2225993275642395,6.56714064461994e-07,81.99
30,153056995840.0,0.19901905953884125,5.692069748874928e-07,83.54,0.21707667410373688,6.991276677581482e-07,82.48
40,202377187840.0,0.1955878585577011,7.504760901611007e-07,84.44,0.2103254795074463,1.116060275307973e-06,82.7
50,251697379840.0,0.18208293616771698,1.4050772279006196e-06,84.4,0.20717887580394745,1.8936924561785418e-06,82.81
60,301017571840.0,0.17798162996768951,1.7973104604607215e-06,84.26,0.2052973359823227,2.0148140720266383e-06,82.8
70,350337763840.0,0.1760140061378479,1.8625215716383536e-06,84.44,0.20078986883163452,2.3309935386350844e-06,82.88
80,399657955840.0,0.15402811765670776,2.3641302959731547e-06,85.16,0.20290428400039673,3.605957545005367e-06,83.16
90,448978147840.0,0.13980354368686676,4.228783382131951e-06,84.82,0.1894950270652771,4.920495030091843e-06,83.13
