Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,119078944.0,0.44620275497436523,6.069978439882107e-07,81.78,0.42206820845603943,9.517587500340596e-07,80.99
0,3691447264.0,0.4268431067466736,8.563195024180459e-07,84.66,0.4064346253871918,9.10765265871305e-07,82.94
10,39415130464.0,0.24755878746509552,5.151831601324375e-07,95.88,0.25115153193473816,5.908623847972194e-07,91.02
20,75138813664.0,0.23785391449928284,5.641682037094142e-07,95.74,0.23962430655956268,5.650523462463752e-07,90.92
30,110862496864.0,0.22245079278945923,4.4549929612003325e-07,95.78,0.22624041140079498,5.67394522477116e-07,90.93
40,146586180064.0,0.19810572266578674,8.963493201008532e-07,95.36,0.20867371559143066,7.328438869080856e-07,90.73
50,182309863264.0,0.17913509905338287,1.4039337656868156e-06,94.78,0.18923568725585938,1.1451870705059264e-06,90.48
60,218033546464.0,0.1737486571073532,1.3720605238631833e-06,94.96,0.1873987466096878,1.2425219892975292e-06,90.53
70,253757229664.0,0.1664583534002304,1.3536774758904357e-06,94.58,0.17998093366622925,1.433036914022523e-06,90.39
80,289480912864.0,0.14163385331630707,2.261684358018101e-06,94.44,0.15251260995864868,2.49729237111751e-06,90.52
90,325204596064.0,0.1202620342373848,4.111527687200578e-06,94.02,0.14216522872447968,3.6494300275080604e-06,90.6
