Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 16 train accuracy,Prob 17 train accuracy,Prob 18 train accuracy,Prob 19 train accuracy,Prob 20 train accuracy,Prob 21 train accuracy,Prob 22 train accuracy,Prob 23 train accuracy,Prob 24 train accuracy,Prob 25 train accuracy,Prob 26 train accuracy,Prob 27 train accuracy,Prob 28 train accuracy,Prob 29 train accuracy,Prob 30 train accuracy,Prob 31 train accuracy,Prob 32 train accuracy,Prob 33 train accuracy,Prob 34 train accuracy,Prob 35 train accuracy,Prob 36 train accuracy,Prob 37 train accuracy,Prob 38 train accuracy,Prob 39 train accuracy,Prob 40 train accuracy,Prob 41 train accuracy,Prob 42 train accuracy,Prob 43 train accuracy,Prob 44 train accuracy,Prob 45 train accuracy,Prob 46 train accuracy,Prob 47 train accuracy,Prob 48 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Prob 16 test accuracy,Prob 17 test accuracy,Prob 18 test accuracy,Prob 19 test accuracy,Prob 20 test accuracy,Prob 21 test accuracy,Prob 22 test accuracy,Prob 23 test accuracy,Prob 24 test accuracy,Prob 25 test accuracy,Prob 26 test accuracy,Prob 27 test accuracy,Prob 28 test accuracy,Prob 29 test accuracy,Prob 30 test accuracy,Prob 31 test accuracy,Prob 32 test accuracy,Prob 33 test accuracy,Prob 34 test accuracy,Prob 35 test accuracy,Prob 36 test accuracy,Prob 37 test accuracy,Prob 38 test accuracy,Prob 39 test accuracy,Prob 40 test accuracy,Prob 41 test accuracy,Prob 42 test accuracy,Prob 43 test accuracy,Prob 44 test accuracy,Prob 45 test accuracy,Prob 46 test accuracy,Prob 47 test accuracy,Prob 48 test accuracy,Final test accuracy
0,1.8673684210526316,1.3642105263157895,1.2557894736842106,4.847368420972322,1.9621052631578948,1.3357894736842104,4.7357894736039015,0.9968421052230032,0.5505263157894736,4.679999999919691,5.296842105182848,6.345263157734118,12.142105262836656,0.4694736842105263,0.4536842105263158,12.123157894415604,0.47578947368421054,0.45473684210526316,12.057894736520868,0.45473684210526316,0.4336842105263158,12.068421052310342,0.4515789473684211,0.4842105263157895,14.653684210526317,0.44842105263157894,0.4431578947368421,14.646315789473684,0.49157894736842106,0.48210526315789476,14.606315789473685,0.4421052631578947,0.44842105263157894,14.51578947368421,0.4831578947368421,0.45789473684210524,14.52,0.46842105263157896,0.4863157894335295,14.367368421052632,1.6652631578947368,2.42210526311774,29.288421051989104,0.4515789473684211,0.4431578947368421,29.16315789409437,1.098947368380898,1.6010526315387927,29.39789473619963,2.04,1.03,1.03,6.17,2.27,1.89,6.61,1.97,0.91,6.39,7.0,9.34,13.67,0.5,0.5,13.71,0.5,0.5,13.64,0.5,0.5,13.71,0.5,0.5,15.12,0.5,0.5,15.41,0.5,0.5,15.35,0.5,0.5,15.37,0.5,0.5,15.41,0.5,0.5,15.32,2.5,2.91,23.61,0.5,0.5,23.64,2.01,1.74,23.64,25.44
1,2.1515789473684213,1.8894736842105264,1.6557894736842105,6.150526315789474,2.1789473684210527,1.7073684210526316,6.139999999919691,1.5589473684210526,0.6252631578947369,6.0463157893933746,6.323157894736842,8.583157894736843,13.676842105102539,0.43894736842105264,0.4673684210526316,13.683157894576222,0.4147368421052632,0.4305263157894737,13.674736841944645,0.4357894736842105,0.4515789473684211,13.665263157734119,0.44105263157894736,0.4336842105263158,15.774736841944645,0.4515789473684211,0.4494736842105263,15.849473684049908,0.4284210526315789,0.4747368421052632,15.798947368260434,0.46842105263157896,0.4263157894736842,15.790526315628854,0.43473684210526314,0.4652631578947368,15.818947368260433,0.44105263157894736,0.4326315789473684,15.714736841944644,2.6368421052230033,3.0989473684210527,34.54526315773412,0.4368421052631579,0.46,34.529473684049904,1.6484210525914242,2.194736842105263,34.64631578947368,2.17,1.33,1.24,6.67,2.2,1.82,7.16,1.36,0.84,7.19,6.61,9.57,14.17,0.5,0.5,14.21,0.5,0.5,14.2,0.5,0.5,14.2,0.5,0.5,15.59,0.5,0.5,15.74,0.5,0.5,15.76,0.5,0.5,15.77,0.5,0.5,15.74,0.5,0.5,15.84,3.14,3.02,24.24,0.5,0.5,24.24,2.14,1.64,24.22,25.44
2,2.18210526311774,1.8094736842105263,1.745263157854582,6.2768421051828485,2.34210526311774,1.6010526315387927,6.327368420972322,1.4315789473282663,0.5621052631578948,6.252631578867059,6.213684210446006,8.65789473680195,13.70631578943353,0.45263157894736844,0.4568421052631579,13.688421052591424,0.4652631578947368,0.46842105263157896,13.689473684170371,0.4494736842105263,0.4610526315789474,13.687368421012478,0.45263157894736844,0.4610526315789474,15.861052631538792,0.42,0.4263157894736842,15.901052631538793,0.44842105263157894,0.44105263157894736,15.907368421012476,0.44,0.4421052631578947,15.857894736801951,0.4515789473684211,0.4378947368421053,15.814736842065109,0.4536842105263158,0.4536842105263158,15.771578947328265,2.2231578946966875,3.170526315749319,34.74736842073139,0.44526315789473686,0.46210526315789474,34.722105262836656,1.6842105263157894,2.1831578946966874,34.88421052615517,2.23,1.88,1.62,6.21,2.38,2.25,6.51,2.16,0.59,6.38,6.5,9.7,13.58,0.5,0.5,13.54,0.5,0.5,13.52,0.5,0.5,13.47,0.5,0.5,15.06,0.5,0.5,15.21,0.5,0.5,15.22,0.5,0.5,15.22,0.5,0.5,15.29,0.5,0.5,15.22,3.19,3.33,24.13,0.5,0.5,24.15,2.94,1.73,24.12,25.44
3,2.213684210486161,1.8999999999598454,1.7568421052230032,6.18210526311774,2.278947368380898,1.7378947368019506,6.2831578946966875,1.5726315789072136,0.5831578947368421,6.249473684170372,6.082105263157895,8.917894736842106,13.736842105263158,0.48105263157894734,0.4726315789473684,13.736842105263158,0.4789473684210526,0.4747368421052632,13.727368421052631,0.46421052631578946,0.4831578947368421,13.727368421052631,0.4789473684210526,0.48,15.769473684210526,0.4694736842105263,0.4747368421052632,15.849473684210526,0.4768421052631579,0.47578947368421054,15.845263157894736,0.47789473684210526,0.4652631578947368,15.82842105263158,0.47368421052631576,0.4768421052631579,15.807368421052631,0.4842105263157895,0.48,15.74421052631579,2.3557894736440557,3.0515789472881116,34.70210526283666,0.48105263157894734,0.47789473684210526,34.691578947047184,1.503157894736842,2.0147368420651084,34.943157894415606,2.4,1.37,1.09,6.16,2.2,1.89,6.38,1.65,0.62,6.42,6.45,9.18,13.66,0.5,0.5,13.66,0.5,0.5,13.66,0.5,0.5,13.65,0.5,0.5,14.81,0.5,0.5,14.79,0.5,0.5,14.83,0.5,0.5,14.85,0.5,0.5,14.84,0.5,0.5,14.84,4.76,3.41,22.99,0.5,0.5,22.92,2.21,1.87,23.07,25.44
4,2.3021052631578947,1.890526315749319,1.6978947368019506,6.152631578907214,2.3010526315789472,1.6757894736842105,6.285263157854582,1.523157894736842,0.6578947368421053,6.195789473644056,6.28421052631579,8.912631578867058,13.709473684210526,0.4515789473684211,0.45473684210526316,13.7,0.4557894736842105,0.4568421052631579,13.695789473684211,0.45052631578947366,0.45789473684210524,13.687368421052632,0.45263157894736844,0.44842105263157894,15.88,0.4463157894736842,0.45263157894736844,15.950526315709164,0.4515789473684211,0.44105263157894736,15.933684210446007,0.4568421052631579,0.4494736842105263,15.892631578867059,0.44842105263157894,0.4589473684210526,15.85263157886706,0.4463157894736842,0.4557894736842105,15.828421052551269,2.871578947368421,3.396842105223003,34.78947368388929,0.4515789473684211,0.45052631578947366,34.768421052310345,2.1126315789473686,2.6273684210526316,34.95052631546824,2.07,1.66,0.97,6.29,2.14,2.06,6.69,1.43,0.81,6.53,6.79,9.47,13.79,0.5,0.5,13.78,0.5,0.5,13.77,0.5,0.5,13.77,0.5,0.5,15.32,0.5,0.5,15.38,0.5,0.5,15.42,0.5,0.5,15.4,0.5,0.5,15.43,0.5,0.5,15.38,3.29,2.74,23.92,0.5,0.5,23.93,2.7,1.94,24.02,25.44
5,2.278947368421053,1.78210526311774,1.5505263157894738,6.114736842065108,2.231578947368421,1.6431578947368422,6.195789473644056,1.411578947368421,0.5810526315789474,6.128421052591424,6.192631578907213,8.823157894696687,13.71263157886706,0.43894736842105264,0.43894736842105264,13.71263157886706,0.44,0.44105263157894736,13.706315789393376,0.44105263157894736,0.4368421052631579,13.701052631498637,0.43894736842105264,0.44,15.793684210526315,0.44105263157894736,0.44105263157894736,15.857894736842105,0.44105263157894736,0.44105263157894736,15.870526315789474,0.4357894736842105,0.44105263157894736,15.838947368421053,0.43894736842105264,0.44105263157894736,15.810526315789474,0.4368421052631579,0.44,15.756842105263157,2.351578947368421,3.16,34.845263157894735,0.4357894736842105,0.43894736842105264,34.83052631578948,1.5252631578947369,2.2242105263157894,35.013684210526314,2.51,2.03,1.64,6.97,2.76,1.56,6.87,2.39,0.63,6.64,6.95,9.95,13.91,0.5,0.5,13.92,0.5,0.5,13.92,0.5,0.5,13.94,0.5,0.5,15.57,0.5,0.5,15.82,0.5,0.5,15.83,0.5,0.5,15.74,0.5,0.5,15.67,0.5,0.5,15.64,4.46,3.07,23.98,0.5,0.5,24.03,2.93,1.78,23.99,25.44
6,2.3021052631578947,1.8042105263157895,1.6736842105263159,6.136842105223003,2.3,1.7642105263157895,6.204210526275634,1.3873684210124768,0.6052631578947368,6.157894736801951,6.26210526311774,8.69263157886706,13.613684210526316,0.4631578947368421,0.46421052631578946,13.611578947368422,0.46421052631578946,0.46,13.607368421052632,0.4652631578947368,0.4631578947368421,13.60421052631579,0.4652631578947368,0.46421052631578946,15.729473684130216,0.46421052631578946,0.46210526315789474,15.79999999991969,0.46421052631578946,0.46421052631578946,15.80421052623548,0.46421052631578946,0.46421052631578946,15.783157894656533,0.46421052631578946,0.4652631578947368,15.778947368340743,0.4663157894736842,0.46,15.726315789393375,2.470526315749319,3.1578947368019508,34.765263157894736,0.46421052631578946,0.4652631578947368,34.74,1.5431578946966873,2.3473684210526318,34.927368421052634,2.14,1.98,1.25,7.08,2.19,2.28,7.54,1.29,0.86,7.46,6.42,9.52,14.26,0.5,0.5,14.27,0.5,0.5,14.27,0.5,0.5,14.24,0.5,0.5,15.89,0.5,0.5,16.03,0.5,0.5,16.02,0.5,0.5,15.99,0.5,0.5,15.96,0.5,0.5,15.95,4.22,2.83,23.41,0.5,0.5,23.41,2.68,1.87,23.39,25.44
7,2.258947368380898,1.9989473684210526,1.6757894736440557,6.114736842065108,2.1789473683808978,1.650526315749319,6.158947368380898,1.5147368420651084,0.6126315789473684,6.108421052591424,6.24210526311774,8.68842105255127,13.678947368340744,0.4831578947368421,0.4831578947368421,13.670526315709164,0.4831578947368421,0.4831578947368421,13.672631578867058,0.4831578947368421,0.4831578947368421,13.673684210446007,0.4831578947368421,0.4831578947368421,15.806315789473684,0.4831578947368421,0.4842105263157895,15.870526315789474,0.4831578947368421,0.4831578947368421,15.849473684210526,0.4831578947368421,0.4831578947368421,15.83578947368421,0.4831578947368421,0.4831578947368421,15.812631578947368,0.4831578947368421,0.4831578947368421,15.766315789473683,2.276842105263158,3.08,34.67894736842105,0.4831578947368421,0.4831578947368421,34.65263157894737,1.5515789473282664,2.1515789473282663,34.856842105263155,2.5,1.8,1.56,7.08,2.7,1.98,7.46,2.03,0.84,7.64,6.94,9.97,14.25,0.5,0.5,14.27,0.5,0.5,14.27,0.5,0.5,14.28,0.5,0.5,15.45,0.5,0.5,15.64,0.5,0.5,15.73,0.5,0.5,15.75,0.5,0.5,15.8,0.5,0.5,15.78,3.21,2.64,23.59,0.5,0.5,23.58,1.69,1.8,23.67,25.44
8,2.309473684130217,1.8852631578144274,1.745263157854582,6.261052631498638,2.466315789393375,1.6968421051828484,6.259999999919691,1.3947368420651085,0.5694736841703716,6.132631578867059,6.415789473523592,8.929473684210526,13.954736841944644,0.42210526315789476,0.42210526315789476,13.943157894576224,0.42210526315789476,0.42210526315789476,13.938947368260434,0.42210526315789476,0.42210526315789476,13.933684210365698,0.42210526315789476,0.42210526315789476,16.059999999678762,0.42210526315789476,0.42210526315789476,16.09684210494192,0.42210526315789476,0.42210526315789476,16.07684210494192,0.42210526315789476,0.42210526315789476,16.053684210205077,0.42210526315789476,0.42210526315789476,16.02947368388929,0.42210526315789476,0.42210526315789476,15.978947368099815,2.525263157854582,3.0589473684210526,34.66105263125771,0.42210526315789476,0.42210526315789476,34.65368421020508,1.731578947368421,2.396842105263158,34.83684210494192,2.35,2.02,1.68,5.81,2.38,2.04,6.17,2.35,1.03,6.17,6.71,9.65,13.6,0.5,0.5,13.6,0.5,0.5,13.59,0.5,0.5,13.59,0.5,0.5,14.99,0.5,0.5,15.02,0.5,0.5,15.03,0.5,0.5,14.98,0.5,0.5,14.91,0.5,0.5,14.86,4.08,3.33,23.66,0.5,0.5,23.72,3.24,2.1,23.64,25.44
9,2.228421052591424,1.9494736842105262,1.8347368421052632,6.212631578947368,2.2526315789473683,1.7957894736842106,6.237894736801951,1.6263157894736842,0.6105263157894737,6.169473684170372,6.254736842105263,8.874736842105262,13.76,0.44,0.44,13.75578947368421,0.44,0.44,13.745263157894737,0.44,0.44,13.738947368421053,0.44,0.44,15.851578947368422,0.44,0.44,15.877894736842105,0.44,0.44,15.891578947368421,0.44,0.44,15.851578947368422,0.44,0.44,15.816842105263158,0.44,0.44,15.773684210526316,2.7294736842105265,3.2778947368421054,34.7315789472078,0.44,0.44,34.70842105247096,1.6736842105263159,2.3726315789473684,34.8715789472078,2.34,1.88,1.55,6.07,2.08,1.99,6.55,1.52,0.58,6.63,6.27,9.52,14.37,0.5,0.5,14.37,0.5,0.5,14.37,0.5,0.5,14.38,0.5,0.5,15.54,0.5,0.5,15.71,0.5,0.5,15.69,0.5,0.5,15.73,0.5,0.5,15.76,0.5,0.5,15.76,3.89,2.75,24.01,0.5,0.5,23.96,2.28,1.7,23.98,25.44
10,2.3357894736842106,1.9063157893933749,1.6799999999598454,6.398947368260433,2.3715789472881115,1.5463157893933748,6.4105263156288546,1.4431578946966874,0.6094736841703716,6.35684210494192,6.49578947368421,8.90842105247096,13.869473684210526,0.4705263157894737,0.4705263157894737,13.866315789473685,0.4705263157894737,0.4705263157894737,13.858947368421052,0.4705263157894737,0.4705263157894737,13.858947368421052,0.4705263157894737,0.4705263157894737,16.076842105263157,0.4705263157894737,0.4705263157894737,16.146315789473686,0.4705263157894737,0.4705263157894737,16.145263157894735,0.4705263157894737,0.4705263157894737,16.114736842105263,0.4705263157894737,0.4705263157894737,16.08105263157895,0.4705263157894737,0.4705263157894737,16.04,2.2368421051828484,3.148421052591424,34.844210525994555,0.4705263157894737,0.4705263157894737,34.82947368388929,1.5715789473282664,2.32210526311774,35.01263157862613,2.2,1.83,2.01,6.37,2.06,1.89,6.68,1.25,0.5,6.64,5.69,8.91,14.37,0.5,0.5,14.37,0.5,0.5,14.35,0.5,0.5,14.34,0.5,0.5,15.44,0.5,0.5,15.69,0.5,0.5,15.69,0.5,0.5,15.72,0.5,0.5,15.75,0.5,0.5,15.66,2.97,2.84,23.78,0.5,0.5,23.79,1.86,1.67,23.71,25.44
11,2.2957894736440556,1.890526315749319,1.7947368420651084,6.242105263157895,2.235789473603901,1.5789473683808979,6.271578947368421,1.4368421052230032,0.5747368420651084,6.176842105263158,6.039999999919691,8.56421052615517,13.73578947368421,0.4726315789473684,0.4726315789473684,13.733684210526317,0.4726315789473684,0.4726315789473684,13.725263157894737,0.4726315789473684,0.4726315789473684,13.713684210526315,0.4726315789473684,0.4726315789473684,15.757894736842106,0.4726315789473684,0.4726315789473684,15.787368421052632,0.4726315789473684,0.4726315789473684,15.792631578947368,0.4726315789473684,0.4726315789473684,15.795789473684211,0.4726315789473684,0.4726315789473684,15.762105263157896,0.4726315789473684,0.4726315789473684,15.703157894736842,2.3347368420249537,3.12,34.76631578947369,0.4726315789473684,0.4726315789473684,34.765263157894736,1.7494736841703715,2.3136842104861612,34.992631578304895,2.4,1.79,1.17,6.2,2.5,1.33,6.75,1.63,0.94,6.71,6.56,8.95,13.9,0.5,0.5,13.9,0.5,0.5,13.91,0.5,0.5,13.92,0.5,0.5,15.5,0.5,0.5,15.54,0.5,0.5,15.58,0.5,0.5,15.59,0.5,0.5,15.58,0.5,0.5,15.52,3.95,2.84,23.33,0.5,0.5,23.35,2.34,1.75,23.14,25.44
