Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143841712.0,0.870909571647644,4.242562681611162e-06,81.32,0.7775908708572388,3.92158381146146e-06,80.56
0,4459093072.0,0.4955132007598877,3.044961204068386e-06,92.28,0.41967159509658813,2.638430942170089e-06,88.85
10,47611606672.0,0.12141429632902145,5.365311608329648e-06,97.3,0.16087448596954346,4.01519446313614e-06,92.21
20,90764120272.0,0.11629261076450348,5.501527994056232e-06,97.56,0.1651274561882019,4.1802604755503125e-06,92.23
30,133916633872.0,0.09900856018066406,5.753250661655329e-06,97.5,0.15715081989765167,4.402749709697673e-06,92.45
40,177069147472.0,0.0662972703576088,6.117796147009358e-06,97.56,0.16204558312892914,5.203346518101171e-06,92.66
50,220221661072.0,0.06021006032824516,7.870321496739052e-06,97.88,0.1520363986492157,6.5077592807938345e-06,92.82
60,263374174672.0,0.056301046162843704,9.29341149458196e-06,98.12,0.1565406620502472,6.66800497128861e-06,92.89
70,306526688272.0,0.06401604413986206,9.657227565185167e-06,97.58,0.16763083636760712,6.741903689544415e-06,92.82
80,349679201872.0,0.05936991423368454,9.965876415662933e-06,98.04,0.16448713839054108,7.646139238204341e-06,92.87
90,392831715472.0,0.06490813940763474,1.531853195047006e-05,98.08,0.16245409846305847,8.605749826529063e-06,92.97
