Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,58072460800.0,7.122936725616455,97.56,6.934545040130615,91.11
0,75494199040.0,5.415466785430908,98.74,5.306244850158691,92.79
10,249711581440.0,2.6496968269348145,99.0,2.5378010272979736,92.95
20,423928963840.0,1.6406129598617554,98.94,1.622796654701233,92.89
30,598146346240.0,1.176830530166626,99.02,1.3883742094039917,92.92
40,772363728640.0,0.9556921720504761,99.08,1.2418723106384277,93.18
50,946581111040.0,0.774641752243042,99.0,1.1683348417282104,93.12
60,1120798493440.0,0.6934979557991028,99.38,1.2796834707260132,93.21
70,1295015875840.0,0.6355497241020203,99.34,1.4710416793823242,93.21
80,1469233258240.0,0.6602275967597961,99.42,1.5192638635635376,93.22
90,1643450640640.0,0.6336988210678101,99.62,1.639012336730957,93.26
100,1800246284800.0,0.5438141226768494,99.6,1.772693157196045,93.25
