Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,61876633600.0,26.379377365112305,24.3,30.430513381958008,22.82
0,80419141120.0,11.560750961303711,50.34,12.073465347290039,45.96
10,265844216320.0,6.987789630889893,66.36,9.962320327758789,57.07
20,451269291520.0,7.305975437164307,72.18,13.491436958312988,60.05
30,636694366720.0,6.0244879722595215,76.02,12.831549644470215,61.68
40,822119441920.0,8.008017539978027,78.88,13.728381156921387,62.78
50,1007544517120.0,6.122490406036377,81.12,12.770387649536133,64.06
60,1192969592320.0,7.1952714920043945,83.58,14.950029373168945,64.42
70,1378394667520.0,6.871597766876221,85.6,14.066964149475098,64.83
80,1563819742720.0,4.929966449737549,86.8,12.148686408996582,65.53
90,1749244817920.0,8.000930786132812,87.28,18.174739837646484,65.17
100,1916127385600.0,7.009129047393799,88.76,16.099151611328125,65.59
