Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125104432.0,0.5253420472145081,2.7431488547335903e-07,57.3,0.5041043758392334,3.5827972055813007e-07,57.87
0,3878237392.0,0.5086991786956787,3.8888799736014334e-07,59.94,0.48908349871635437,3.6537335290631745e-07,60.4
10,41409566992.0,0.33244994282722473,4.2516512621659786e-07,92.12,0.3233630955219269,4.715047623449209e-07,88.2
20,78940896592.0,0.3088625967502594,3.716535843523161e-07,93.14,0.30331820249557495,4.707597156539123e-07,89.21
30,116472226192.0,0.28019237518310547,3.616336528011743e-07,94.9,0.27618607878685,4.764715413330123e-07,90.1
40,154003555792.0,0.22493784129619598,4.4999381998422905e-07,94.22,0.23470048606395721,6.072218070585222e-07,90.24
50,191534885392.0,0.2142203450202942,1.0845126325875754e-06,93.16,0.2259257286787033,1.1151747685289592e-06,89.72
60,229066214992.0,0.21209612488746643,1.0449474530105363e-06,93.42,0.22294825315475464,1.2644240996451117e-06,89.69
70,266597544592.0,0.2078779935836792,1.4382383142219624e-06,93.14,0.2178598791360855,1.5650707609893288e-06,89.54
80,304128874192.0,0.1833437979221344,2.8824142646044493e-06,92.66,0.18477173149585724,3.2243262921838323e-06,89.22
90,341660203792.0,0.1561763733625412,4.988026830687886e-06,92.54,0.15774565935134888,5.353507276595337e-06,89.37
