;test_accuracy;Epoch;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
47;77.32;47;0.15625;0.171875;0.390625;0.0625;0.05859375;0.28125;0.40625;0.05078125;0.3125;0.5;0.09375;0.2421875;0.4765625;0.095703125;0.076171875;0.265625;0.6171875;0.119140625;0.3203125;0.625;0.130859375;0.421875;0.640625;0.1015625;0.25;0.24609375;0.021484375;0.05078125;0.03125;0.015625;0.001953125;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.0390625;0.0;0.0;0.046875;0.01171875;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.001953125;0.0;0.7;0.15625;0.171875;0.375;0.0703125;0.05859375;0.265625;0.40625;0.0703125;0.265625;0.5;0.09375;0.21875;0.4140625;0.083984375;0.068359375;0.2421875;0.5390625;0.103515625;0.296875;0.546875;0.119140625;0.3828125;0.5625;0.09375;0.21484375;0.13671875;0.017578125;0.0322265625;0.0234375;0.01171875;0.001953125;0.0390625;0.015625;0.001953125;0.04296875;0.0078125;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0;0.01953125;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.001953125;0.0;0.7
48;76.89;48;0.15625;0.1875;0.390625;0.06640625;0.0625;0.28125;0.390625;0.05078125;0.328125;0.53125;0.1015625;0.2421875;0.4765625;0.09375;0.080078125;0.265625;0.6171875;0.119140625;0.328125;0.625;0.130859375;0.4296875;0.640625;0.103515625;0.25;0.25390625;0.021484375;0.05078125;0.02734375;0.015625;0.001953125;0.04296875;0.015625;0.001953125;0.0390625;0.00390625;0.0009765625;0.0390625;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.001953125;0.00341796875;0.0;0.0;0.0;0.0;0.001953125;0.0;0.7;0.15625;0.1875;0.390625;0.0703125;0.0625;0.265625;0.390625;0.06640625;0.296875;0.515625;0.10546875;0.21875;0.4140625;0.083984375;0.068359375;0.2421875;0.53125;0.10546875;0.296875;0.5546875;0.119140625;0.375;0.5625;0.09765625;0.2109375;0.140625;0.017578125;0.033203125;0.015625;0.015625;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.0078125;0.0009765625;0.03125;0.0;0.0;0.0390625;0.0078125;0.0;0.01953125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.001953125;0.0;0.6
49;79.36;49;0.15625;0.171875;0.375;0.06640625;0.05859375;0.28125;0.40625;0.0546875;0.296875;0.515625;0.1015625;0.25;0.484375;0.095703125;0.080078125;0.265625;0.6171875;0.12109375;0.328125;0.6328125;0.130859375;0.4296875;0.6484375;0.103515625;0.2578125;0.25390625;0.021484375;0.05078125;0.02734375;0.015625;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.046875;0.0078125;0.0009765625;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.375;0.0703125;0.0625;0.265625;0.40625;0.0703125;0.28125;0.5;0.1015625;0.234375;0.4296875;0.087890625;0.072265625;0.2421875;0.5390625;0.10546875;0.3125;0.5625;0.1171875;0.390625;0.5625;0.091796875;0.21875;0.140625;0.017578125;0.033203125;0.01953125;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.0390625;0.00390625;0.0009765625;0.03125;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
50;77.73;50;0.15625;0.171875;0.390625;0.06640625;0.0625;0.28125;0.390625;0.0546875;0.3125;0.515625;0.09375;0.25;0.46875;0.09375;0.080078125;0.2734375;0.6171875;0.123046875;0.3359375;0.640625;0.134765625;0.4375;0.6328125;0.103515625;0.25390625;0.25;0.021484375;0.0517578125;0.02734375;0.015625;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0;0.021484375;0.0078125;0.001953125;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.375;0.0703125;0.0625;0.265625;0.390625;0.06640625;0.28125;0.515625;0.09375;0.2265625;0.421875;0.0859375;0.0703125;0.2421875;0.5390625;0.107421875;0.296875;0.5625;0.12109375;0.3828125;0.5546875;0.091796875;0.2109375;0.13671875;0.0185546875;0.03125;0.01953125;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.0078125;0.0009765625;0.03125;0.0;0.0;0.0390625;0.0078125;0.0009765625;0.01953125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
51;78.27;51;0.15625;0.1875;0.390625;0.06640625;0.0625;0.296875;0.390625;0.0546875;0.3125;0.546875;0.09375;0.25;0.4921875;0.09765625;0.08203125;0.265625;0.625;0.123046875;0.3359375;0.640625;0.134765625;0.4375;0.640625;0.10546875;0.26171875;0.25390625;0.021484375;0.0537109375;0.02734375;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.0390625;0.0;0.0;0.04296875;0.0078125;0.0009765625;0.0234375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.15625;0.171875;0.390625;0.0703125;0.0625;0.28125;0.390625;0.0703125;0.28125;0.53125;0.09765625;0.2265625;0.4296875;0.087890625;0.068359375;0.2421875;0.5390625;0.107421875;0.3125;0.5625;0.12109375;0.390625;0.5546875;0.09375;0.22265625;0.140625;0.017578125;0.033203125;0.01953125;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0009765625;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
52;76.68;52;0.15625;0.171875;0.40625;0.06640625;0.0625;0.296875;0.421875;0.05859375;0.3125;0.53125;0.09375;0.25;0.484375;0.09765625;0.080078125;0.265625;0.6328125;0.12109375;0.3359375;0.640625;0.1328125;0.4375;0.6484375;0.103515625;0.25390625;0.24609375;0.021484375;0.05078125;0.02734375;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.04296875;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.390625;0.0703125;0.0625;0.28125;0.40625;0.0703125;0.28125;0.515625;0.09765625;0.234375;0.421875;0.087890625;0.072265625;0.2421875;0.546875;0.10546875;0.3125;0.5546875;0.12109375;0.390625;0.5546875;0.091796875;0.21875;0.13671875;0.017578125;0.0322265625;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03125;0.0;0.0;0.03515625;0.01171875;0.0;0.017578125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
53;75.79;53;0.15625;0.171875;0.390625;0.06640625;0.05859375;0.28125;0.40625;0.05859375;0.3125;0.546875;0.09765625;0.2578125;0.484375;0.09765625;0.080078125;0.2734375;0.6171875;0.12109375;0.3359375;0.6328125;0.1328125;0.4453125;0.640625;0.107421875;0.26171875;0.25;0.0205078125;0.0517578125;0.02734375;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.0390625;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.001953125;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.390625;0.0703125;0.0625;0.265625;0.40625;0.07421875;0.296875;0.53125;0.1015625;0.234375;0.4296875;0.087890625;0.0703125;0.25;0.546875;0.109375;0.3125;0.5703125;0.12109375;0.3984375;0.5625;0.09765625;0.22265625;0.13671875;0.0166015625;0.0322265625;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.0078125;0.0009765625;0.017578125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
54;78.05;54;0.15625;0.171875;0.390625;0.06640625;0.0625;0.28125;0.421875;0.05859375;0.328125;0.546875;0.10546875;0.2578125;0.4921875;0.09765625;0.083984375;0.28125;0.640625;0.123046875;0.3359375;0.640625;0.13671875;0.4453125;0.6484375;0.107421875;0.26171875;0.25390625;0.021484375;0.0517578125;0.02734375;0.015625;0.0009765625;0.04296875;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.0390625;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.390625;0.0703125;0.0625;0.28125;0.421875;0.07421875;0.296875;0.53125;0.10546875;0.234375;0.4296875;0.08984375;0.07421875;0.25;0.5625;0.109375;0.3046875;0.5625;0.123046875;0.390625;0.5546875;0.095703125;0.22265625;0.140625;0.017578125;0.03125;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.0390625;0.00390625;0.0009765625;0.03125;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7
55;79.0;55;0.15625;0.171875;0.390625;0.06640625;0.05859375;0.28125;0.40625;0.05859375;0.3125;0.546875;0.1015625;0.265625;0.5;0.099609375;0.083984375;0.265625;0.6171875;0.123046875;0.3359375;0.640625;0.13671875;0.4453125;0.65625;0.10546875;0.26171875;0.25;0.021484375;0.0498046875;0.02734375;0.01171875;0.0009765625;0.04296875;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0;0.01953125;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.15625;0.171875;0.375;0.0703125;0.0625;0.28125;0.40625;0.0703125;0.28125;0.546875;0.10546875;0.2421875;0.4375;0.08984375;0.072265625;0.2421875;0.546875;0.10546875;0.3203125;0.578125;0.125;0.3984375;0.5703125;0.09765625;0.22265625;0.140625;0.017578125;0.0322265625;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.0234375;0.0;0.0;0.03515625;0.0078125;0.0;0.017578125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
56;81.3;56;0.15625;0.171875;0.40625;0.0703125;0.0625;0.28125;0.421875;0.05859375;0.34375;0.53125;0.1015625;0.265625;0.5078125;0.099609375;0.0859375;0.2734375;0.6328125;0.125;0.34375;0.6328125;0.134765625;0.453125;0.65625;0.10546875;0.265625;0.24609375;0.021484375;0.0517578125;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.15625;0.171875;0.40625;0.07421875;0.0625;0.28125;0.40625;0.078125;0.296875;0.53125;0.10546875;0.2421875;0.4453125;0.08984375;0.07421875;0.25;0.546875;0.109375;0.3203125;0.5625;0.123046875;0.40625;0.578125;0.09765625;0.2265625;0.14453125;0.0185546875;0.033203125;0.0234375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
57;80.29;57;0.15625;0.171875;0.40625;0.06640625;0.05859375;0.28125;0.421875;0.0625;0.328125;0.53125;0.10546875;0.2578125;0.5;0.09765625;0.083984375;0.2734375;0.6328125;0.123046875;0.34375;0.640625;0.13671875;0.4453125;0.65625;0.109375;0.265625;0.2578125;0.021484375;0.052734375;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.1875;0.390625;0.0703125;0.0625;0.265625;0.40625;0.07421875;0.28125;0.53125;0.10546875;0.234375;0.4453125;0.08984375;0.07421875;0.25;0.5546875;0.107421875;0.3203125;0.5625;0.12109375;0.3984375;0.5703125;0.09765625;0.23046875;0.140625;0.0185546875;0.0322265625;0.015625;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.0390625;0.0078125;0.0009765625;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.7
58;80.46;58;0.15625;0.171875;0.40625;0.06640625;0.0625;0.296875;0.40625;0.0625;0.328125;0.53125;0.1015625;0.265625;0.5;0.099609375;0.083984375;0.2734375;0.625;0.12109375;0.34375;0.6328125;0.134765625;0.453125;0.671875;0.111328125;0.26953125;0.25390625;0.021484375;0.0517578125;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.04296875;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.1875;0.40625;0.0703125;0.0625;0.28125;0.40625;0.07421875;0.28125;0.53125;0.10546875;0.234375;0.4375;0.08984375;0.072265625;0.25;0.546875;0.107421875;0.3046875;0.5625;0.12109375;0.40625;0.59375;0.09765625;0.23046875;0.14453125;0.017578125;0.033203125;0.01953125;0.01171875;0.0009765625;0.03515625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.0234375;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
59;78.75;59;0.15625;0.1875;0.40625;0.0703125;0.0625;0.296875;0.4375;0.0625;0.328125;0.53125;0.1015625;0.265625;0.5;0.1015625;0.087890625;0.2734375;0.640625;0.126953125;0.3515625;0.6328125;0.1328125;0.453125;0.6796875;0.111328125;0.2734375;0.25390625;0.0205078125;0.0537109375;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.0078125;0.0;0.021484375;0.0078125;0.001953125;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.40625;0.0703125;0.0625;0.28125;0.421875;0.078125;0.296875;0.53125;0.109375;0.2421875;0.4375;0.091796875;0.076171875;0.25;0.5546875;0.109375;0.3203125;0.5625;0.119140625;0.4140625;0.5859375;0.099609375;0.234375;0.14453125;0.017578125;0.033203125;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.7
60;78.19;60;0.15625;0.171875;0.421875;0.0703125;0.0625;0.296875;0.421875;0.06640625;0.34375;0.546875;0.10546875;0.2734375;0.5;0.1015625;0.087890625;0.28125;0.6328125;0.125;0.34375;0.640625;0.13671875;0.4609375;0.6796875;0.111328125;0.2734375;0.26171875;0.0205078125;0.052734375;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.03515625;0.0078125;0.0;0.021484375;0.005859375;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.421875;0.0703125;0.0625;0.28125;0.40625;0.07421875;0.296875;0.53125;0.109375;0.2421875;0.4453125;0.091796875;0.076171875;0.25;0.5625;0.109375;0.3125;0.5703125;0.125;0.40625;0.5859375;0.09765625;0.23046875;0.14453125;0.017578125;0.0322265625;0.01953125;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
61;80.09;61;0.15625;0.1875;0.421875;0.06640625;0.05859375;0.296875;0.421875;0.0625;0.328125;0.53125;0.10546875;0.2734375;0.5078125;0.1015625;0.08984375;0.2734375;0.6328125;0.125;0.3515625;0.640625;0.13671875;0.4609375;0.6875;0.1171875;0.27734375;0.26171875;0.021484375;0.0537109375;0.02734375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.03125;0.0;0.0;0.0390625;0.0078125;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.15625;0.1875;0.40625;0.0703125;0.0625;0.28125;0.421875;0.078125;0.296875;0.53125;0.109375;0.25;0.4453125;0.091796875;0.078125;0.25;0.546875;0.10546875;0.3203125;0.5703125;0.125;0.4140625;0.5859375;0.1015625;0.234375;0.140625;0.017578125;0.0322265625;0.015625;0.01171875;0.0009765625;0.03515625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.0234375;0.0;0.0;0.03515625;0.0078125;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
62;77.96;62;0.15625;0.1875;0.421875;0.0703125;0.0625;0.296875;0.421875;0.05859375;0.328125;0.546875;0.109375;0.28125;0.515625;0.1015625;0.091796875;0.28125;0.640625;0.125;0.3515625;0.6328125;0.13671875;0.46875;0.671875;0.115234375;0.27734375;0.25;0.021484375;0.0537109375;0.0234375;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.00390625;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.171875;0.40625;0.0703125;0.0625;0.296875;0.421875;0.078125;0.296875;0.546875;0.11328125;0.2578125;0.4609375;0.091796875;0.080078125;0.2578125;0.5703125;0.111328125;0.3203125;0.5703125;0.12109375;0.4140625;0.578125;0.09765625;0.23828125;0.1484375;0.0166015625;0.033203125;0.015625;0.01171875;0.0009765625;0.03515625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.0390625;0.00390625;0.0;0.017578125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
63;80.71;63;0.15625;0.1875;0.40625;0.06640625;0.0625;0.296875;0.421875;0.06640625;0.328125;0.546875;0.109375;0.28125;0.5078125;0.1015625;0.091796875;0.28125;0.6328125;0.12109375;0.3515625;0.640625;0.13671875;0.46875;0.671875;0.111328125;0.2734375;0.2578125;0.0205078125;0.0546875;0.02734375;0.01171875;0.0009765625;0.0390625;0.01171875;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.00390625;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.1875;0.40625;0.07421875;0.0625;0.296875;0.421875;0.078125;0.296875;0.53125;0.11328125;0.2578125;0.453125;0.091796875;0.080078125;0.2578125;0.5703125;0.111328125;0.3203125;0.5703125;0.123046875;0.421875;0.59375;0.103515625;0.2421875;0.13671875;0.017578125;0.0341796875;0.015625;0.01171875;0.0009765625;0.0390625;0.015625;0.001953125;0.03125;0.00390625;0.0009765625;0.0234375;0.0;0.0;0.03125;0.00390625;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
64;81.57;64;0.15625;0.1875;0.421875;0.0703125;0.0625;0.3125;0.421875;0.0625;0.328125;0.53125;0.10546875;0.28125;0.515625;0.103515625;0.091796875;0.28125;0.640625;0.126953125;0.359375;0.640625;0.140625;0.46875;0.6640625;0.11328125;0.27734375;0.26171875;0.021484375;0.0546875;0.0234375;0.01171875;0.0009765625;0.0390625;0.01171875;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.00390625;0.0;0.0234375;0.005859375;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.1875;0.40625;0.07421875;0.0625;0.296875;0.40625;0.078125;0.296875;0.53125;0.10546875;0.2578125;0.4609375;0.09375;0.078125;0.2578125;0.5625;0.111328125;0.328125;0.5703125;0.123046875;0.4140625;0.5859375;0.09765625;0.234375;0.1328125;0.017578125;0.033203125;0.015625;0.01171875;0.0009765625;0.03515625;0.01171875;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.00390625;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
65;80.22;65;0.15625;0.1875;0.40625;0.06640625;0.0625;0.296875;0.421875;0.06640625;0.34375;0.546875;0.109375;0.28125;0.515625;0.103515625;0.091796875;0.28125;0.6328125;0.130859375;0.359375;0.6484375;0.138671875;0.4765625;0.6796875;0.109375;0.26953125;0.25;0.0205078125;0.0498046875;0.02734375;0.01171875;0.0009765625;0.0390625;0.01171875;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.04296875;0.00390625;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.15625;0.1875;0.40625;0.07421875;0.0625;0.296875;0.40625;0.078125;0.296875;0.53125;0.11328125;0.2578125;0.4609375;0.09375;0.08203125;0.2578125;0.5546875;0.11328125;0.328125;0.5703125;0.126953125;0.421875;0.578125;0.095703125;0.23046875;0.13671875;0.0166015625;0.033203125;0.0234375;0.01171875;0.0009765625;0.03515625;0.015625;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03515625;0.00390625;0.0;0.01953125;0.0078125;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
66;79.89;66;0.15625;0.1875;0.421875;0.06640625;0.0625;0.296875;0.421875;0.06640625;0.328125;0.546875;0.109375;0.2734375;0.5078125;0.103515625;0.08984375;0.28125;0.625;0.126953125;0.359375;0.640625;0.140625;0.4765625;0.671875;0.11328125;0.27734375;0.2578125;0.021484375;0.05078125;0.02734375;0.0078125;0.0009765625;0.0390625;0.01171875;0.001953125;0.03125;0.00390625;0.0009765625;0.03515625;0.0;0.0;0.0390625;0.00390625;0.0;0.021484375;0.0078125;0.00146484375;0.00341796875;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.15625;0.1875;0.421875;0.07421875;0.0625;0.296875;0.40625;0.08203125;0.296875;0.5625;0.11328125;0.25;0.4609375;0.095703125;0.078125;0.25;0.5546875;0.11328125;0.328125;0.5859375;0.125;0.421875;0.5703125;0.095703125;0.23046875;0.13671875;0.0166015625;0.0322265625;0.01953125;0.0078125;0.0009765625;0.03515625;0.01171875;0.001953125;0.03515625;0.00390625;0.0009765625;0.02734375;0.0;0.0;0.03125;0.00390625;0.0;0.01953125;0.005859375;0.00146484375;0.0029296875;0.0;0.0;0.0;0.0;0.0;0.0;0.6
