Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152807488.0,0.4930780529975891,1.3748849596595392e-06,83.58,0.4790176451206207,1.502175450696086e-06,82.2
0,4737032128.0,0.4190101623535156,1.428744440090668e-06,88.0,0.4221718907356262,1.6458895970572485e-06,84.96
10,50579278528.0,0.1974387913942337,1.1240855428695795e-06,94.34,0.21068964898586273,1.354399387309968e-06,90.58
20,96421524928.0,0.18894587457180023,1.1055846016461146e-06,94.48,0.19916456937789917,1.3769504221272655e-06,90.65
30,142263771328.0,0.17103862762451172,1.3640565157402307e-06,94.72,0.18316391110420227,1.5287082533177454e-06,90.71
40,188106017728.0,0.13559266924858093,2.0919669623253867e-06,94.98,0.15274584293365479,2.1582241060968954e-06,90.76
50,233948264128.0,0.11566189676523209,2.6075792902702233e-06,94.98,0.14186695218086243,2.894494627980748e-06,90.81
60,279790510528.0,0.11370154470205307,2.506553528291988e-06,94.98,0.13962450623512268,3.0714375043316977e-06,90.83
70,325632756928.0,0.11316758394241333,2.4501036932633724e-06,95.02,0.13959594070911407,3.299793206679169e-06,90.87
80,371475003328.0,0.09474913030862808,3.828770786640234e-06,95.28,0.13046203553676605,4.2951810428348836e-06,90.97
90,417317249728.0,0.08213517814874649,4.674172942031873e-06,94.9,0.1300722360610962,5.23789594808477e-06,91.09
