Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,6759172480.0,78.19270324707031,10.62,78.07459259033203,10.77
0,27036689920.0,7.256303787231445,52.9,7.8141398429870605,55.49
10,229811864320.0,5.90287446975708,83.28,6.90910530090332,80.32
20,432587038720.0,5.147573947906494,88.38,5.485795021057129,85.19
30,635362213120.0,3.77325439453125,91.26,4.51788330078125,86.85
40,838137387520.0,6.874423027038574,92.72,9.748356819152832,87.64
50,1040912561920.0,6.322906494140625,93.9,7.010366439819336,88.28
60,1243687736320.0,3.8156771659851074,95.26,6.980523586273193,88.49
70,1446462910720.0,3.411768674850464,95.56,7.630660533905029,88.94
80,1649238085120.0,5.326140403747559,96.46,8.309000968933105,89.07
90,1852013259520.0,2.958170175552368,97.06,6.127275466918945,89.36
100,2054788433920.0,2.527863025665283,97.62,5.17933464050293,89.65
110,2257563608320.0,2.7150118350982666,98.06,7.86245584487915,89.71
120,2460338782720.0,2.887643337249756,97.88,7.407196521759033,89.75
130,2663113957120.0,4.177035331726074,97.94,9.204706192016602,89.59
140,2865889131520.0,4.33334493637085,98.46,7.574521064758301,89.77
150,3068664305920.0,3.7003915309906006,98.64,11.287373542785645,89.71
160,3271439480320.0,2.359431028366089,99.02,8.002826690673828,90.13
170,3474214654720.0,2.989072561264038,98.92,11.052020072937012,89.97
180,3676989829120.0,3.2666871547698975,98.94,7.868889808654785,89.97
190,3879765003520.0,2.5823581218719482,99.06,9.446547508239746,90.07
200,4062262660480.0,1.6873043775558472,99.44,6.557857990264893,90.42
