Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,144382384.0,17.69737434387207,80.22,16.75357437133789,79.51
0,17470268464.0,6.248408794403076,95.96,5.829050540924072,91.07
10,190729129264.0,1.8085176944732666,97.36,2.528155565261841,92.5
20,363987990064.0,1.5267266035079956,97.7,2.8552095890045166,92.67
30,537246850864.0,1.0260658264160156,98.3,2.1550540924072266,92.95
40,710505711664.0,0.8589153289794922,98.6,2.3170413970947266,92.98
50,883764572464.0,1.2107950448989868,98.66,2.4789199829101562,93.21
60,1057023433264.0,1.0117639303207397,98.82,2.8026461601257324,93.22
70,1230282294064.0,1.1691770553588867,99.06,3.2517149448394775,93.22
80,1403541154864.0,0.7625904083251953,99.12,2.9615681171417236,93.28
90,1576800015664.0,0.9959053993225098,99.18,2.668687105178833,93.44
100,1732732990384.0,1.3657701015472412,99.3,2.857581853866577,93.31
