Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3014728640.0,55.07101821899414,38.36,55.440467834472656,35.73
0,12058914560.0,10.476446151733398,76.34,7.535278797149658,73.58
10,102500773760.0,2.967665433883667,91.2,3.924990177154541,85.37
20,192942632960.0,3.0153470039367676,94.1,3.6246883869171143,87.57
30,283384492160.0,1.5337408781051636,95.28,2.7122178077697754,88.77
40,373826351360.0,3.3165242671966553,96.02,4.3438639640808105,89.25
50,464268210560.0,2.4555416107177734,97.02,4.060546398162842,89.39
60,554710069760.0,1.7980880737304688,97.34,3.1520261764526367,89.96
70,645151928960.0,3.3754425048828125,97.58,6.018131256103516,90.01
80,735593788160.0,1.7335740327835083,98.04,3.458012580871582,90.18
90,826035647360.0,1.923697590827942,97.92,4.2401604652404785,90.29
100,916477506560.0,1.9666783809661865,98.6,3.1355702877044678,90.36
110,1006919365760.0,3.446927070617676,98.4,6.963704586029053,90.41
120,1097361224960.0,1.6338608264923096,98.78,3.9783828258514404,90.68
130,1187803084160.0,2.082973003387451,99.02,4.682781219482422,90.61
140,1278244943360.0,2.7967653274536133,98.76,6.448646545410156,90.61
150,1368686802560.0,1.5271083116531372,99.22,4.033462047576904,90.72
160,1459128661760.0,1.9381905794143677,99.14,5.131309509277344,90.75
170,1549570520960.0,1.7278202772140503,99.32,5.012781143188477,90.77
180,1640012380160.0,1.9559354782104492,99.2,4.9529805183410645,90.83
190,1730454239360.0,0.7976508140563965,99.56,5.058824062347412,90.8
200,1811851912640.0,1.2855806350708008,99.4,5.12453031539917,90.9
