Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166619008.0,0.44282904267311096,4.1960316821132437e-07,42.24,0.40955179929733276,3.201655829343508e-07,43.51
0,5165189248.0,0.4031885862350464,3.5262340247754764e-07,46.38,0.37395215034484863,3.295083388366038e-07,48.51
10,55150891648.0,0.18085162341594696,3.7709651223849505e-07,77.96,0.20089249312877655,4.1127856320599676e-07,77.63
20,105136594048.0,0.18479475378990173,3.8411977243413276e-07,77.78,0.2057313323020935,4.3628915591398254e-07,77.54
30,155122296448.0,0.1808234304189682,3.6935458069820015e-07,77.92,0.2124483287334442,5.116836518936907e-07,77.54
40,205107998848.0,0.19712893664836884,7.757909088468296e-07,79.12,0.23146827518939972,9.657400141804828e-07,77.99
50,255093701248.0,0.19746465981006622,1.122135699915816e-06,78.36,0.23350146412849426,1.7705031041259645e-06,78.04
60,305079403648.0,0.19308699667453766,1.1617163409027853e-06,79.34,0.2327873855829239,1.9479505226627225e-06,78.06
70,355065106048.0,0.19023846089839935,2.075431439152453e-06,78.72,0.23298655450344086,2.25587677959993e-06,77.97
80,405050808448.0,0.17610713839530945,2.7364390007278416e-06,79.08,0.22870369255542755,3.830776222457644e-06,78.23
90,455036510848.0,0.1592659056186676,4.32040815212531e-06,79.08,0.20704074203968048,5.635567958961474e-06,78.46
