Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94720000.0,0.34764400124549866,9.320874028162507e-07,70.66,0.3594682514667511,8.930415447139239e-07,72.41
0,2936320000.0,0.3315655291080475,7.111655122571392e-07,73.66,0.3418320119380951,9.047274147633289e-07,74.87
10,31352320000.0,0.2376580834388733,6.970588515287091e-07,83.96,0.24075791239738464,9.60832835517067e-07,83.25
20,59768320000.0,0.23090045154094696,8.527535442226508e-07,84.96,0.23509696125984192,9.69912775872217e-07,83.47
30,88184320000.0,0.22198623418807983,7.334377869483433e-07,85.42,0.22839879989624023,1.0756253914223635e-06,83.83
40,116600320000.0,0.20021100342273712,1.6362990891138907e-06,86.26,0.20927420258522034,1.6341438140443643e-06,83.87
50,145016320000.0,0.17866668105125427,2.2650565369985998e-06,85.64,0.18980124592781067,2.6060613436129643e-06,84.1
60,173432320000.0,0.17644834518432617,2.677682232388179e-06,85.84,0.18820501863956451,2.7970204428129364e-06,84.12
70,201848320000.0,0.17036595940589905,2.9335205908864737e-06,86.34,0.18270406126976013,3.1457179829885717e-06,84.18
80,230264320000.0,0.14776955544948578,3.490345989121124e-06,86.74,0.17415902018547058,4.7206635827024e-06,84.39
90,258680320000.0,0.12912164628505707,6.646830570389284e-06,87.2,0.1634880155324936,5.981367849017261e-06,84.79
