Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,80530678400.0,18.704818725585938,68.92,20.1273136138916,48.12
0,104689881920.0,3.706134080886841,97.66,4.0285868644714355,68.47
10,346281917120.0,0.8376010656356812,99.74,2.2358696460723877,71.63
20,587873952320.0,0.5405897498130798,99.8,2.1996591091156006,71.99
30,829465987520.0,0.41317275166511536,99.76,2.243975877761841,72.01
40,1071058022720.0,0.36361584067344666,99.84,2.2822556495666504,72.14
50,1312650057920.0,0.3147253096103668,99.92,2.381856918334961,72.17
60,1554242093120.0,0.31434592604637146,99.94,2.359614372253418,72.24
70,1795834128320.0,0.289610356092453,99.84,2.3370654582977295,72.17
80,2037426163520.0,0.2505030035972595,99.9,2.4521915912628174,72.26
90,2279018198720.0,0.21580177545547485,99.92,2.4155335426330566,72.31
100,2496451030400.0,0.21820634603500366,99.96,2.5154881477355957,72.19
