Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,22007380800.0,63.166316986083984,20.3,62.94393539428711,20.45
0,28609595040.0,8.833205223083496,85.36,8.864785194396973,81.95
10,94631737440.0,2.0737829208374023,94.92,4.374794006347656,89.35
20,160653879840.0,1.7349269390106201,96.48,4.12477970123291,89.96
30,226676022240.0,1.3887321949005127,96.84,3.6540868282318115,90.3
40,292698164640.0,3.0081827640533447,97.2,3.142143726348877,90.5
50,358720307040.0,2.475350856781006,97.48,2.4563918113708496,90.69
60,424742449440.0,1.046040654182434,97.84,3.4407386779785156,90.95
70,490764591840.0,1.3230096101760864,98.08,2.9757297039031982,91.01
80,556786734240.0,1.935438871383667,98.9,2.831519603729248,91.04
90,622808876640.0,1.2618849277496338,98.34,4.719305515289307,90.99
100,682228804800.0,1.331091046333313,98.58,3.993265390396118,91.07
