Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131718976.0,0.5787454843521118,2.416280153738626e-07,30.56,0.5857229232788086,2.8433794341253815e-07,30.45
0,4083288256.0,0.5728158950805664,2.5409096338080417e-07,31.1,0.5784964561462402,2.8471364998949866e-07,31.07
10,43598981056.0,0.4568539261817932,2.66407198523666e-07,51.22,0.46879833936691284,3.6317911167316197e-07,52.13
20,83114673856.0,0.43988749384880066,3.243693527110736e-07,56.96,0.450529545545578,3.8004580460437865e-07,57.21
30,122630366656.0,0.4069881737232208,2.8010498454023036e-07,65.84,0.41952717304229736,4.150797110469284e-07,65.42
40,162146059456.0,0.3013548254966736,5.037072696723044e-07,83.6,0.3201134204864502,6.240268248802749e-07,81.32
50,201661752256.0,0.28152209520339966,1.2820302117688698e-06,86.88,0.29783138632774353,1.4401927046492347e-06,84.41
60,241177445056.0,0.2790162265300751,1.316125462835771e-06,86.96,0.2960488498210907,1.7456990235587e-06,84.66
70,280693137856.0,0.2819494903087616,2.438581759633962e-06,86.78,0.2922644019126892,2.37972267314035e-06,84.64
80,320208830656.0,0.27736884355545044,7.574361461593071e-06,86.26,0.2718321681022644,7.106192697392544e-06,84.39
90,359724523456.0,0.23829789459705353,1.2427221008692868e-05,85.74,0.23377810418605804,1.4342403119371738e-05,84.6
