Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,1.5499424934387207,61.24,1.3046449422836304,52.28
0,12309235200.0,0.7808017730712891,79.86,0.7369009256362915,65.4
10,135401587200.0,0.31827592849731445,88.82,0.5885691046714783,70.5
20,258493939200.0,0.2533379793167114,92.18,0.6414589881896973,71.7
30,381586291200.0,0.2340674102306366,93.36,0.6178753972053528,72.18
40,504678643200.0,0.21528084576129913,94.56,0.7078665494918823,72.4
50,627770995200.0,0.19273333251476288,96.02,0.6565207242965698,72.58
60,750863347200.0,0.23077085614204407,95.94,0.7248877286911011,72.58
70,873955699200.0,0.22291581332683563,96.44,0.8328282833099365,72.58
80,997048051200.0,0.22695104777812958,97.1,0.7891932129859924,72.6
90,1120140403200.0,0.21439999341964722,97.66,0.763096809387207,72.82
100,1243232755200.0,0.1836092323064804,97.62,0.8457817435264587,72.7
101,1243232755200.0,0.20080386102199554,97.84,0.845781683921814,72.7
