Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,144382384.0,18.644166946411133,80.28,17.704248428344727,79.88
0,17470268464.0,6.092700004577637,95.06,5.708646774291992,90.98
10,190729129264.0,2.084505796432495,97.64,2.048386812210083,92.49
20,363987990064.0,1.3474138975143433,98.0,1.7303228378295898,92.68
30,537246850864.0,1.507956624031067,98.16,2.1664280891418457,92.73
40,710505711664.0,1.065584659576416,98.28,2.3442163467407227,92.75
50,883764572464.0,0.8915020823478699,98.8,2.153141975402832,92.94
60,1057023433264.0,1.22550630569458,98.78,2.2822091579437256,92.85
70,1230282294064.0,0.8549123406410217,99.02,2.626516103744507,92.84
80,1403541154864.0,1.0701841115951538,98.98,2.890178680419922,92.88
90,1576800015664.0,0.9300174713134766,99.06,2.7809407711029053,93.03
100,1732732990384.0,0.7967524528503418,99.02,2.768817901611328,93.08
