Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,329147440000.0,5840.5615234375,1.3,5860.4892578125,1.0
0,1316589760000.0,0.8137561678886414,1.02,0.8469887971878052,1.0
10,11191012960000.0,0.3729354441165924,1.32,0.42604535818099976,1.0
20,21065436160000.0,2.5339691638946533,2.06,2.3056416511535645,1.9
30,30939859360000.0,6.535532474517822,2.54,6.4608473777771,2.42
40,40814282560000.0,60.8033447265625,1.72,61.068878173828125,1.73
50,50688705760000.0,68.15508270263672,0.9,78.68023681640625,1.23
60,60563128960000.0,93.3890151977539,1.06,101.24361419677734,1.19
70,70437552160000.0,29.16103172302246,1.3,32.787254333496094,1.46
80,80311975360000.0,46.08606719970703,0.84,49.965492248535156,1.02
90,90186398560000.0,78.27545928955078,0.86,82.90837860107422,1.06
100,100060821760000.0,81.26839447021484,0.88,83.7620620727539,1.06
110,109935244960000.0,39.35051345825195,0.84,38.076595306396484,1.01
120,119809668160000.0,69.01839447021484,0.84,69.48499298095703,1.0
130,129684091360000.0,495.9172668457031,1.08,495.6969909667969,1.34
140,139558514560000.0,168.09181213378906,0.94,167.95391845703125,1.12
150,149432937760000.0,286.26837158203125,0.94,287.2610168457031,1.13
160,159307360960000.0,153.8395538330078,0.92,149.35421752929688,1.13
170,169181784160000.0,64.70458221435547,1.0,64.4649429321289,1.21
180,179056207360000.0,34.95636749267578,0.84,34.409149169921875,1.0
190,188930630560000.0,27.845449447631836,0.84,27.51345443725586,1.0
200,197817611440000.0,22.896728515625,0.84,22.7646484375,1.0
