Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.1230738162994385,20.26,3.1633963584899902,19.06
0,3499728000.0,2.11979603767395,27.48,2.147883892059326,24.85
10,38497008000.0,0.26812562346458435,97.52,0.252191424369812,92.12
20,73494288000.0,0.26788124442100525,98.02,0.25374171137809753,92.19
30,108491568000.0,0.24834318459033966,98.32,0.2447500228881836,92.48
40,143488848000.0,0.1510457545518875,98.82,0.18721963465213776,92.66
50,178486128000.0,0.10112173855304718,99.08,0.16621385514736176,92.81
60,213483408000.0,0.09377367794513702,99.1,0.15760071575641632,92.91
70,248480688000.0,0.08705482631921768,98.98,0.14985904097557068,92.92
80,283477968000.0,0.06772198528051376,99.06,0.152634859085083,92.96
90,318475248000.0,0.06057824566960335,99.28,0.14536219835281372,92.99
100,353472528000.0,0.06038859114050865,99.14,0.15261560678482056,93.0
101,353472528000.0,0.0571257546544075,99.24,0.15261560678482056,93.0
