Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,64423211200.0,2.7193539142608643,97.1,6.557139873504639,69.34
0,83750174560.0,1.1392937898635864,98.44,4.492654323577881,70.63
10,277019808160.0,0.4380347430706024,99.56,3.892169952392578,71.5
20,470289441760.0,0.3495679199695587,99.58,3.6933093070983887,71.72
30,663559075360.0,0.36605748534202576,99.76,3.6158292293548584,71.8
40,856828708960.0,0.33783096075057983,99.66,3.6006131172180176,71.75
50,1050098342560.0,0.3256261348724365,99.88,3.641035318374634,71.85
60,1243367976160.0,0.3091587424278259,99.78,3.633556365966797,71.84
70,1436637609760.0,0.29469814896583557,99.78,3.6059277057647705,71.9
80,1629907243360.0,0.24939866364002228,99.86,3.5916388034820557,71.97
90,1823176876960.0,0.22870580852031708,99.76,3.64040207862854,72.02
100,1997119547200.0,0.2808381915092468,99.9,3.679994583129883,71.96
