Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94645792.0,0.4668448567390442,9.993634648708394e-07,55.32,0.452498197555542,1.0010107871494256e-06,57.07
0,2934019552.0,0.427207350730896,8.591802611590538e-07,62.04,0.4088780879974365,9.848665740719298e-07,63.18
10,31327757152.0,0.23354052007198334,1.0343841267967946e-06,83.1,0.24482601881027222,8.94080869784375e-07,80.37
20,59721494752.0,0.23436172306537628,1.2443146033547237e-06,83.08,0.2433997243642807,9.209582572111685e-07,80.9
30,88115232352.0,0.22899994254112244,9.825467941482202e-07,83.86,0.23961038887500763,9.885175131785218e-07,81.38
40,116508969952.0,0.2078588306903839,1.4453552239501732e-06,84.8,0.22518819570541382,1.4473648661805782e-06,82.52
50,144902707552.0,0.18325386941432953,2.6372292722953716e-06,85.26,0.21352237462997437,2.2125082068669144e-06,83.07
60,173296445152.0,0.17674915492534637,2.3255004180100514e-06,85.22,0.20890024304389954,2.334713599339011e-06,83.22
70,201690182752.0,0.16913163661956787,2.6502139007789083e-06,85.22,0.19906342029571533,2.606770067359321e-06,83.4
80,230083920352.0,0.1499491035938263,3.561991661626962e-06,86.0,0.20285922288894653,3.765940164157655e-06,83.62
90,258477657952.0,0.13011950254440308,4.625845122063765e-06,86.76,0.1876579374074936,5.048265848017763e-06,84.15
