Epoch,test accuracy,training accuracy
71,70.31,"(78.094, 39047, 50000)"
72,64.29,"(78.364, 39182, 50000)"
73,71.19,"(78.634, 39317, 50000)"
74,73.61,"(78.644, 39322, 50000)"
75,71.71,"(78.212, 39106, 50000)"
76,62.49,"(78.36, 39180, 50000)"
77,68.93,"(78.788, 39394, 50000)"
78,63.94,"(79.09, 39545, 50000)"
79,68.87,"(79.066, 39533, 50000)"
80,66.65,"(78.554, 39277, 50000)"
81,66.96,"(79.344, 39672, 50000)"
82,75.01,"(79.468, 39734, 50000)"
83,64.75,"(79.082, 39541, 50000)"
84,44.93,"(79.242, 39621, 50000)"
85,73.49,"(79.23, 39615, 50000)"
86,74.47,"(79.742, 39871, 50000)"
87,65.28,"(79.59, 39795, 50000)"
88,61.68,"(80.024, 40012, 50000)"
89,78.03,"(80.098, 40049, 50000)"
90,64.56,"(80.168, 40084, 50000)"
91,66.17,"(79.996, 39998, 50000)"
92,72.37,"(80.286, 40143, 50000)"
93,65.99,"(80.228, 40114, 50000)"
94,49.86,"(80.154, 40077, 50000)"
95,67.87,"(80.344, 40172, 50000)"
96,63.19,"(80.752, 40376, 50000)"
97,77.14,"(80.646, 40323, 50000)"
98,69.63,"(80.812, 40406, 50000)"
99,72.47,"(81.2, 40600, 50000)"
100,72.89,"(81.236, 40618, 50000)"
101,47.46,"(81.232, 40616, 50000)"
102,72.73,"(81.598, 40799, 50000)"
103,76.64,"(81.624, 40812, 50000)"
104,40.1,"(81.39, 40695, 50000)"
105,71.08,"(81.454, 40727, 50000)"
106,80.22,"(81.826, 40913, 50000)"
107,79.58,"(82.166, 41083, 50000)"
108,77.18,"(81.968, 40984, 50000)"
109,64.84,"(82.156, 41078, 50000)"
110,70.64,"(82.214, 41107, 50000)"
111,76.72,"(82.558, 41279, 50000)"
112,77.05,"(82.468, 41234, 50000)"
113,64.34,"(82.554, 41277, 50000)"
114,78.07,"(82.512, 41256, 50000)"
115,59.75,"(83.05, 41525, 50000)"
116,76.97,"(82.944, 41472, 50000)"
117,79.4,"(83.3, 41650, 50000)"
118,75.65,"(83.454, 41727, 50000)"
119,80.03,"(83.542, 41771, 50000)"
120,73.84,"(83.538, 41769, 50000)"
121,76.29,"(83.968, 41984, 50000)"
122,66.8,"(83.834, 41917, 50000)"
123,75.56,"(83.88, 41940, 50000)"
124,79.4,"(84.082, 42041, 50000)"
125,73.38,"(84.278, 42139, 50000)"
126,76.41,"(84.618, 42309, 50000)"
127,80.66,"(84.622, 42311, 50000)"
128,82.15,"(84.736, 42368, 50000)"
129,78.71,"(85.296, 42648, 50000)"
130,64.35,"(85.032, 42516, 50000)"
131,80.84,"(85.102, 42551, 50000)"
132,79.3,"(85.108, 42554, 50000)"
133,80.52,"(85.762, 42881, 50000)"
134,76.36,"(85.794, 42897, 50000)"
135,79.64,"(85.708, 42854, 50000)"
136,82.21,"(85.966, 42983, 50000)"
137,81.42,"(86.184, 43092, 50000)"
138,82.82,"(86.154, 43077, 50000)"
139,80.48,"(86.576, 43288, 50000)"
140,82.21,"(86.708, 43354, 50000)"
141,81.61,"(86.942, 43471, 50000)"
142,78.86,"(87.136, 43568, 50000)"
143,80.25,"(87.184, 43592, 50000)"
144,81.92,"(87.102, 43551, 50000)"
145,80.49,"(87.738, 43869, 50000)"
146,75.62,"(87.844, 43922, 50000)"
147,83.78,"(87.764, 43882, 50000)"
148,83.13,"(88.24, 44120, 50000)"
149,82.63,"(88.462, 44231, 50000)"
150,83.92,"(88.714, 44357, 50000)"
151,82.35,"(88.898, 44449, 50000)"
152,83.38,"(88.52, 44260, 50000)"
153,83.97,"(89.308, 44654, 50000)"
154,84.43,"(89.348, 44674, 50000)"
155,83.89,"(89.476, 44738, 50000)"
156,84.42,"(89.782, 44891, 50000)"
157,83.87,"(89.82, 44910, 50000)"
158,83.2,"(90.01, 45005, 50000)"
159,84.97,"(90.286, 45143, 50000)"
160,84.76,"(90.65, 45325, 50000)"
161,84.79,"(90.932, 45466, 50000)"
162,82.95,"(90.974, 45487, 50000)"
163,85.19,"(91.386, 45693, 50000)"
164,83.25,"(91.586, 45793, 50000)"
165,85.45,"(91.766, 45883, 50000)"
166,86.07,"(92.02, 46010, 50000)"
167,86.21,"(92.298, 46149, 50000)"
168,86.5,"(92.6, 46300, 50000)"
169,85.87,"(92.694, 46347, 50000)"
170,85.67,"(92.862, 46431, 50000)"
171,85.47,"(93.11, 46555, 50000)"
172,85.73,"(93.256, 46628, 50000)"
173,86.41,"(93.614, 46807, 50000)"
174,86.66,"(93.86, 46930, 50000)"
175,87.34,"(93.812, 46906, 50000)"
176,86.91,"(94.418, 47209, 50000)"
177,87.0,"(94.66, 47330, 50000)"
178,87.13,"(94.716, 47358, 50000)"
179,87.12,"(95.0, 47500, 50000)"
180,87.63,"(95.186, 47593, 50000)"
181,86.94,"(95.416, 47708, 50000)"
182,87.27,"(95.772, 47886, 50000)"
183,87.42,"(95.536, 47768, 50000)"
184,87.54,"(95.808, 47904, 50000)"
185,87.54,"(96.184, 48092, 50000)"
186,87.42,"(96.3, 48150, 50000)"
187,87.62,"(96.42, 48210, 50000)"
188,87.72,"(96.572, 48286, 50000)"
189,87.9,"(96.68, 48340, 50000)"
190,87.99,"(96.816, 48408, 50000)"
191,88.02,"(96.83, 48415, 50000)"
192,88.02,"(96.962, 48481, 50000)"
193,88.2,"(97.048, 48524, 50000)"
194,88.02,"(97.052, 48526, 50000)"
195,88.06,"(97.124, 48562, 50000)"
196,87.89,"(97.158, 48579, 50000)"
197,87.97,"(97.274, 48637, 50000)"
198,87.98,"(97.148, 48574, 50000)"
199,88.11,"(97.308, 48654, 50000)"
