Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105412720.0,0.5819947123527527,8.719440529603162e-07,64.72,0.5631121397018433,8.321450764015026e-07,67.28
0,3267794320.0,0.5134593844413757,7.832671826690785e-07,72.72,0.4952065050601959,8.303765071104863e-07,73.84
10,34891610320.0,0.21472877264022827,5.352607104214258e-07,91.5,0.2235674113035202,7.856837100916891e-07,88.17
20,66515426320.0,0.21131861209869385,6.710034767820616e-07,91.4,0.21758833527565002,8.119046697174781e-07,88.22
30,98139242320.0,0.20400643348693848,7.241466732921253e-07,91.68,0.2107483595609665,8.580175290262559e-07,88.36
40,129763058320.0,0.18828020989894867,1.1380479918443598e-06,91.54,0.18771769106388092,1.2601990420080256e-06,88.58
50,161386874320.0,0.165513277053833,1.0692613159335451e-06,92.2,0.1726095974445343,1.763800923981762e-06,88.68
60,193010690320.0,0.1637844443321228,1.4745119187864475e-06,92.22,0.16833004355430603,1.9069200334342895e-06,88.66
70,224634506320.0,0.1549086570739746,1.5634084320481634e-06,91.88,0.1617172658443451,2.1471307718456956e-06,88.81
80,256258322320.0,0.1380586326122284,2.5829326659732033e-06,92.6,0.14682960510253906,3.102035407209769e-06,89.04
90,287882138320.0,0.12622438371181488,3.902951448253589e-06,92.74,0.1350121796131134,4.124005045014201e-06,89.21
