Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,845765120000.0,27058.001953125,0.82,26949.453125,1.0
0,3383060480000.0,0.3442836105823517,1.18,0.31176242232322693,1.0
10,28756014080000.0,0.22107549011707306,1.18,0.2165520191192627,1.0
20,54128967680000.0,0.9390801787376404,1.72,2.9225168228149414,1.36
30,79501921280000.0,6.647830009460449,1.92,6.360404968261719,1.96
40,104874874880000.0,398.5130615234375,1.8,368.7252502441406,1.86
50,130247828480000.0,70.13790130615234,1.92,73.23925018310547,1.72
60,155620782080000.0,488.92266845703125,1.7,437.5058288574219,1.63
70,180993735680000.0,121.57804870605469,0.72,113.44496154785156,0.87
80,206366689280000.0,123.1747817993164,1.08,92.7463150024414,1.01
90,231739642880000.0,79.23069763183594,1.08,63.11463165283203,1.0
100,257112596480000.0,65.58016967773438,1.42,61.319942474365234,1.49
110,282485550080000.0,80.70555877685547,0.8,79.43690490722656,0.84
120,307858503680000.0,116.10263061523438,1.08,95.29357147216797,1.01
130,333231457280000.0,83.95170593261719,1.08,71.0805435180664,1.0
140,358604410880000.0,37.78986740112305,1.14,36.53794479370117,0.94
150,383977364480000.0,108.26583099365234,1.08,89.14344787597656,1.0
160,409350318080000.0,118.14860534667969,1.08,95.88983154296875,1.0
170,434723271680000.0,98.4974365234375,1.08,80.27384948730469,1.0
180,460096225280000.0,42.300437927246094,1.0,39.38954544067383,1.0
190,485469178880000.0,48.7993049621582,0.9,52.19706726074219,0.87
200,508304837120000.0,51.91891098022461,1.02,56.17373275756836,1.06
