Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,2.8542325496673584,97.08,7.388258934020996,68.8
0,19876585440.0,1.06602942943573,98.78,4.81374454498291,70.6
10,218642439840.0,0.4990982413291931,99.54,3.966356039047241,71.51
20,417408294240.0,0.420299232006073,99.8,3.802513599395752,71.68
30,616174148640.0,0.38887953758239746,99.78,3.699824094772339,71.71
40,814940003040.0,0.31437018513679504,99.8,3.7290425300598145,71.81
50,1013705857440.0,0.24145598709583282,99.88,3.6771607398986816,71.82
60,1212471711840.0,0.24442677199840546,99.86,3.6986756324768066,71.76
70,1411237566240.0,0.20199434459209442,99.82,3.5779619216918945,72.01
80,1610003420640.0,0.23343078792095184,99.72,3.6371703147888184,71.89
90,1808769275040.0,0.20913033187389374,99.88,3.614983320236206,71.86
100,1987658544000.0,0.2577384114265442,99.92,3.5510573387145996,72.02
