layer_names,pr
conv1,0.0
layer1.0.conv1,0.64941406
layer1.0.conv2,0.54975045
layer1.0.conv3,0.4401245
layer1.0.shortcut.0,0.5574951
layer1.1.conv1,0.47351074
layer1.1.conv2,0.529107
layer1.1.conv3,0.50146484
layer1.2.conv1,0.42181396
layer1.2.conv2,0.43584526
layer1.2.conv3,0.40075684
layer2.0.conv1,0.29034424
layer2.0.conv2,0.38098824
layer2.0.conv3,0.28875732
layer2.0.shortcut.0,0.34855652
layer2.1.conv1,0.40829468
layer2.1.conv2,0.34117973
layer2.1.conv3,0.22961426
layer2.2.conv1,0.24629211
layer2.2.conv2,0.25959608
layer2.2.conv3,0.26670837
layer2.3.conv1,0.30317688
layer2.3.conv2,0.42848715
layer2.3.conv3,0.45300293
layer3.0.conv1,0.2734375
layer3.0.conv2,0.49783835
layer3.0.conv3,0.5481262
layer3.0.shortcut.0,0.6853695
layer3.1.conv1,0.84931564
layer3.1.conv2,0.8566674
layer3.1.conv3,0.8504791
layer3.2.conv1,0.8186722
layer3.2.conv2,0.8392266
layer3.2.conv3,0.8410263
layer3.3.conv1,0.8733368
layer3.3.conv2,0.9255727
layer3.3.conv3,0.9337654
layer3.4.conv1,0.8889656
layer3.4.conv2,0.9563768
layer3.4.conv3,0.9626694
layer3.5.conv1,0.95477295
layer3.5.conv2,0.99417454
layer3.5.conv3,0.9924736
layer4.0.conv1,0.84163094
layer4.0.conv2,0.9701805
layer4.0.conv3,0.96761036
layer4.0.shortcut.0,0.9844532
layer4.1.conv1,0.99779415
layer4.1.conv2,0.99889797
layer4.1.conv3,0.99567413
layer4.2.conv1,0.9992256
layer4.2.conv2,0.9996609
layer4.2.conv3,0.9990263
linear,0.0
