layer_names,pr
conv1,0.0
layer1.0.conv1,0.11621094
layer1.0.conv2,0.8955078
layer1.0.conv3,0.28790283
layer1.0.shortcut.0,0.20898438
layer1.1.conv1,0.25402832
layer1.1.conv2,0.90353733
layer1.1.conv3,0.57128906
layer1.2.conv1,0.3756714
layer1.2.conv2,0.9083116
layer1.2.conv3,0.6984863
layer2.0.conv1,0.3703003
layer2.0.conv2,0.91345215
layer2.0.conv3,0.43218994
layer2.0.shortcut.0,0.354599
layer2.1.conv1,0.6898651
layer2.1.conv2,0.94036865
layer2.1.conv3,0.92881775
layer2.2.conv1,0.8825226
layer2.2.conv2,0.95598686
layer2.2.conv3,0.9593353
layer2.3.conv1,0.7837219
layer2.3.conv2,0.96259224
layer2.3.conv3,0.9277954
layer3.0.conv1,0.6668091
layer3.0.conv2,0.9770474
layer3.0.conv3,0.9766998
layer3.0.shortcut.0,0.17568016
layer3.1.conv1,0.9859848
layer3.1.conv2,0.99462724
layer3.1.conv3,0.9967346
layer3.2.conv1,0.9944267
layer3.2.conv2,0.9954308
layer3.2.conv3,0.9985924
layer3.3.conv1,0.9934387
layer3.3.conv2,0.99683803
layer3.3.conv3,0.99939346
layer3.4.conv1,0.99643326
layer3.4.conv2,0.99735004
layer3.4.conv3,0.99957275
layer3.5.conv1,0.98859787
layer3.5.conv2,0.9974857
layer3.5.conv3,0.9998207
layer4.0.conv1,0.9108982
layer4.0.conv2,0.9983211
layer4.0.conv3,0.9979515
layer4.0.shortcut.0,0.30453682
layer4.1.conv1,0.9990816
layer4.1.conv2,0.99890435
layer4.1.conv3,0.99814796
layer4.2.conv1,0.9991932
layer4.2.conv2,0.99963164
layer4.2.conv3,0.9964504
linear,0.0
