layer_names,pr
conv1,0.0
layer1.0.conv1,0.36889648
layer1.0.conv2,0.42043728
layer1.0.conv3,0.35772705
layer1.0.shortcut.0,0.3137207
layer1.1.conv1,0.36657715
layer1.1.conv2,0.29410806
layer1.1.conv3,0.2177124
layer1.2.conv1,0.13970947
layer1.2.conv2,0.22146267
layer1.2.conv3,0.27471924
layer2.0.conv1,0.124420166
layer2.0.conv2,0.17421468
layer2.0.conv3,0.15440369
layer2.0.shortcut.0,0.20848083
layer2.1.conv1,0.21795654
layer2.1.conv2,0.16749403
layer2.1.conv3,0.1546936
layer2.2.conv1,0.1496582
layer2.2.conv2,0.159729
layer2.2.conv3,0.17526245
layer2.3.conv1,0.12786865
layer2.3.conv2,0.15644667
layer2.3.conv3,0.22531128
layer3.0.conv1,0.18725586
layer3.0.conv2,0.42577446
layer3.0.conv3,0.5385704
layer3.0.shortcut.0,0.6426468
layer3.1.conv1,0.8946457
layer3.1.conv2,0.95003253
layer3.1.conv3,0.9398613
layer3.2.conv1,0.93092346
layer3.2.conv2,0.98395795
layer3.2.conv3,0.97961426
layer3.3.conv1,0.936039
layer3.3.conv2,0.99047345
layer3.3.conv3,0.99328613
layer3.4.conv1,0.94807816
layer3.4.conv2,0.98764884
layer3.4.conv3,0.9885025
layer3.5.conv1,0.93984604
layer3.5.conv2,0.9907108
layer3.5.conv3,0.9938965
layer4.0.conv1,0.8705616
layer4.0.conv2,0.9753011
layer4.0.conv3,0.969862
layer4.0.shortcut.0,0.96591043
layer4.1.conv1,0.99150085
layer4.1.conv2,0.9953473
layer4.1.conv3,0.9927969
layer4.2.conv1,0.9990053
layer4.2.conv2,0.99986815
layer4.2.conv3,0.9983969
linear,0.0
