layer_names,pr
conv1,0.0
layer1.0.conv1,0.5891113
layer1.0.conv2,0.5621474
layer1.0.conv3,0.4925537
layer1.0.shortcut.0,0.50408936
layer1.1.conv1,0.807312
layer1.1.conv2,0.8897569
layer1.1.conv3,0.8477173
layer1.2.conv1,0.5420532
layer1.2.conv2,0.5548503
layer1.2.conv3,0.69421387
layer2.0.conv1,0.4710083
layer2.0.conv2,0.57438827
layer2.0.conv3,0.6305237
layer2.0.shortcut.0,0.6356888
layer2.1.conv1,0.8273468
layer2.1.conv2,0.8541802
layer2.1.conv3,0.8343353
layer2.2.conv1,0.68244934
layer2.2.conv2,0.7375014
layer2.2.conv3,0.7583618
layer2.3.conv1,0.62680054
layer2.3.conv2,0.60932755
layer2.3.conv3,0.684494
layer3.0.conv1,0.47969055
layer3.0.conv2,0.61050415
layer3.0.conv3,0.509037
layer3.0.shortcut.0,0.64697075
layer3.1.conv1,0.8667908
layer3.1.conv2,0.88500637
layer3.1.conv3,0.7882309
layer3.2.conv1,0.79893875
layer3.2.conv2,0.83344185
layer3.2.conv3,0.7265663
layer3.3.conv1,0.70804596
layer3.3.conv2,0.7127482
layer3.3.conv3,0.6021271
layer3.4.conv1,0.58781433
layer3.4.conv2,0.65863883
layer3.4.conv3,0.58106995
layer3.5.conv1,0.5719719
layer3.5.conv2,0.6722005
layer3.5.conv3,0.6587677
layer4.0.conv1,0.34827995
layer4.0.conv2,0.5613293
layer4.0.conv3,0.68832684
layer4.0.shortcut.0,0.8499708
layer4.1.conv1,0.68612766
layer4.1.conv2,0.6373321
layer4.1.conv3,0.72831154
layer4.2.conv1,0.7480984
layer4.2.conv2,0.804657
layer4.2.conv3,0.7929697
linear,0.0
