layer_names,pr
conv1,0.0
layer1.0.conv1,0.35742188
layer1.0.conv2,0.42504883
layer1.0.conv3,0.4753418
layer1.0.shortcut.0,0.5
layer1.1.conv1,0.5223999
layer1.1.conv2,0.560357
layer1.1.conv3,0.6403198
layer1.2.conv1,0.6085205
layer1.2.conv2,0.70252824
layer1.2.conv3,0.76446533
layer2.0.conv1,0.39794922
layer2.0.conv2,0.5520291
layer2.0.conv3,0.6166382
layer2.0.shortcut.0,0.60422516
layer2.1.conv1,0.83535767
layer2.1.conv2,0.8625556
layer2.1.conv3,0.8881073
layer2.2.conv1,0.8202667
layer2.2.conv2,0.8350627
layer2.2.conv3,0.8731384
layer2.3.conv1,0.7919159
layer2.3.conv2,0.8794081
layer2.3.conv3,0.91871643
layer3.0.conv1,0.49232483
layer3.0.conv2,0.6171044
layer3.0.conv3,0.57754135
layer3.0.shortcut.0,0.71316147
layer3.1.conv1,0.8930321
layer3.1.conv2,0.90874225
layer3.1.conv3,0.86684036
layer3.2.conv1,0.90950394
layer3.2.conv2,0.932585
layer3.2.conv3,0.8562927
layer3.3.conv1,0.744236
layer3.3.conv2,0.781935
layer3.3.conv3,0.7692032
layer3.4.conv1,0.77054596
layer3.4.conv2,0.82869464
layer3.4.conv3,0.78041077
layer3.5.conv1,0.56539154
layer3.5.conv2,0.5781742
layer3.5.conv3,0.6274719
layer4.0.conv1,0.3564663
layer4.0.conv2,0.55071896
layer4.0.conv3,0.6481352
layer4.0.shortcut.0,0.83957434
layer4.1.conv1,0.6308327
layer4.1.conv2,0.5756247
layer4.1.conv3,0.6728468
layer4.2.conv1,0.686512
layer4.2.conv2,0.7667618
layer4.2.conv3,0.77146435
linear,0.0
