layer_names,pr
features.0,0.0
features.4,0.0011393229
features.8,0.001437717
features.11,0.0006035699
features.15,0.002509223
features.18,0.0027754041
features.21,0.014639961
features.24,0.02011956
features.28,0.40757412
features.31,0.5755708
features.34,0.5763728
features.37,0.57566833
features.40,0.574596
features.43,0.5752547
features.46,0.57560563
features.49,0.5755344
classifier,0.0
