layer_names,pr
conv1,0.0
layer1.0.conv1,0.57666016
layer1.0.conv2,0.6225315
layer1.0.conv3,0.5131836
layer1.0.shortcut.0,0.4691162
layer1.1.conv1,0.5119629
layer1.1.conv2,0.53171116
layer1.1.conv3,0.7270508
layer2.0.conv1,0.315979
layer2.0.conv2,0.47772896
layer2.0.conv3,0.3805542
layer2.0.shortcut.0,0.55457306
layer2.1.conv1,0.6773529
layer2.1.conv2,0.83321124
layer2.1.conv3,0.81944275
layer3.0.conv1,0.38023376
layer3.0.conv2,0.74424404
layer3.0.conv3,0.3623886
layer3.0.shortcut.0,0.64635086
layer3.1.conv1,1.0
layer3.1.conv2,1.0
layer3.1.conv3,1.0
layer4.0.conv1,0.9754963
layer4.0.conv2,0.9994041
layer4.0.conv3,0.99780464
layer4.0.shortcut.0,0.77608585
layer4.1.conv1,0.9995594
layer4.1.conv2,0.9998029
layer4.1.conv3,0.99918747
linear,0.0
