layer_names,pr
conv1,0.0
layer1.0.conv1,0.047607422
layer1.0.conv2,0.042100694
layer1.0.conv3,0.05657959
layer1.0.shortcut.0,0.08099365
layer1.1.conv1,0.06121826
layer1.1.conv2,0.07695855
layer1.1.conv3,0.06286621
layer1.2.conv1,0.061340332
layer1.2.conv2,0.10555013
layer1.2.conv3,0.078430176
layer2.0.conv1,0.0630188
layer2.0.conv2,0.15401204
layer2.0.conv3,0.17214966
layer2.0.shortcut.0,0.075050354
layer2.1.conv1,0.20550537
layer2.1.conv2,0.309021
layer2.1.conv3,0.20838928
layer2.2.conv1,0.09448242
layer2.2.conv2,0.17978923
layer2.2.conv3,0.11065674
layer2.3.conv1,0.04269409
layer2.3.conv2,0.10233561
layer2.3.conv3,0.065719604
layer3.0.conv1,0.15203857
layer3.0.conv2,0.2907681
layer3.0.conv3,0.12301636
layer3.0.shortcut.0,0.044582367
layer3.1.conv1,0.1371994
layer3.1.conv2,0.50652397
layer3.1.conv3,0.6096535
layer3.2.conv1,0.12430954
layer3.2.conv2,0.5429145
layer3.2.conv3,0.6249771
layer3.3.conv1,0.13022995
layer3.3.conv2,0.31712002
layer3.3.conv3,0.5305939
layer3.4.conv1,0.07476425
layer3.4.conv2,0.20426093
layer3.4.conv3,0.37928772
layer3.5.conv1,0.048690796
layer3.5.conv2,0.26375157
layer3.5.conv3,0.5449753
layer4.0.conv1,0.13250542
layer4.0.conv2,0.61538696
layer4.0.conv3,0.080616
layer4.0.shortcut.0,0.07516575
layer4.1.conv1,0.18211365
layer4.1.conv2,0.9341609
layer4.1.conv3,0.8093071
layer4.2.conv1,0.9650049
layer4.2.conv2,0.9915916
layer4.2.conv3,0.95305634
linear,0.0
