layer_names,pr
conv1,0.0
layer1.0.conv1,0.33642578
layer1.0.conv2,0.40915257
layer1.0.conv3,0.44726562
layer1.0.shortcut.0,0.3236084
layer1.1.conv1,0.37304688
layer1.1.conv2,0.27845594
layer1.1.conv3,0.15710449
layer1.2.conv1,0.29968262
layer1.2.conv2,0.34282768
layer1.2.conv3,0.18475342
layer2.0.conv1,0.14328003
layer2.0.conv2,0.20811632
layer2.0.conv3,0.1585083
layer2.0.shortcut.0,0.119766235
layer2.1.conv1,0.13482666
layer2.1.conv2,0.09640842
layer2.1.conv3,0.09971619
layer2.2.conv1,0.11795044
layer2.2.conv2,0.13978407
layer2.2.conv3,0.12110901
layer2.3.conv1,0.099868774
layer2.3.conv2,0.092936195
layer2.3.conv3,0.061706543
layer3.0.conv1,0.040786743
layer3.0.conv2,0.07725355
layer3.0.conv3,0.104969025
layer3.0.shortcut.0,0.14520836
layer3.1.conv1,0.22514343
layer3.1.conv2,0.24507311
layer3.1.conv3,0.33993912
layer3.2.conv1,0.47288132
layer3.2.conv2,0.7529602
layer3.2.conv3,0.8722992
layer3.3.conv1,0.31575012
layer3.3.conv2,0.5034383
layer3.3.conv3,0.6101303
layer3.4.conv1,0.16232681
layer3.4.conv2,0.18600464
layer3.4.conv3,0.28822327
layer3.5.conv1,0.15034103
layer3.5.conv2,0.2582194
layer3.5.conv3,0.483593
layer4.0.conv1,0.21244621
layer4.0.conv2,0.46513876
layer4.0.conv3,0.5090475
layer4.0.shortcut.0,0.61711645
layer4.1.conv1,0.89578056
layer4.1.conv2,0.9553163
layer4.1.conv3,0.93880177
layer4.2.conv1,0.9243059
layer4.2.conv2,0.9776535
layer4.2.conv3,0.9794359
linear,0.0
