layer_names,pr
conv1,0.0
layer1.0.conv1,0.06201172
layer1.0.conv2,0.8943956
layer1.0.conv3,0.21618652
layer1.0.shortcut.0,0.15863037
layer1.1.conv1,0.2211914
layer1.1.conv2,0.902615
layer1.1.conv3,0.26690674
layer1.2.conv1,0.19909668
layer1.2.conv2,0.90812176
layer1.2.conv3,0.4204712
layer2.0.conv1,0.2267456
layer2.0.conv2,0.91381156
layer2.0.conv3,0.50268555
layer2.0.shortcut.0,0.3935852
layer2.1.conv1,0.6805725
layer2.1.conv2,0.9424981
layer2.1.conv3,0.7388153
layer2.2.conv1,0.5988312
layer2.2.conv2,0.95161945
layer2.2.conv3,0.7862091
layer2.3.conv1,0.80755615
layer2.3.conv2,0.96398926
layer2.3.conv3,0.83709717
layer3.0.conv1,0.66887665
layer3.0.conv2,0.9829695
layer3.0.conv3,0.95690536
layer3.0.shortcut.0,0.37351036
layer3.1.conv1,0.9727249
layer3.1.conv2,0.9940779
layer3.1.conv3,0.9928932
layer3.2.conv1,0.99539185
layer3.2.conv2,0.99847245
layer3.2.conv3,0.99728775
layer3.3.conv1,0.9983711
layer3.3.conv2,0.99838597
layer3.3.conv3,0.99811554
layer3.4.conv1,0.9978409
layer3.4.conv2,0.9972365
layer3.4.conv3,0.9982567
layer3.5.conv1,0.9968605
layer3.5.conv2,0.99842155
layer3.5.conv3,0.9975548
layer4.0.conv1,0.986145
layer4.0.conv2,0.99840504
layer4.0.conv3,0.99742794
layer4.0.shortcut.0,0.267354
layer4.1.conv1,0.9981108
layer4.1.conv2,0.99864155
layer4.1.conv3,0.9958439
layer4.2.conv1,0.999712
layer4.2.conv2,0.9990552
layer4.2.conv3,0.9948349
linear,0.0
