layer_names,pr
conv1,0.0
layer1.0.conv1,0.35791016
layer1.0.conv2,0.45665148
layer1.0.conv3,0.5249634
layer1.0.shortcut.0,0.347229
layer1.1.conv1,0.39611816
layer1.1.conv2,0.3116862
layer1.1.conv3,0.2133789
layer1.2.conv1,0.3241577
layer1.2.conv2,0.36686197
layer1.2.conv3,0.23449707
layer2.0.conv1,0.16836548
layer2.0.conv2,0.24140082
layer2.0.conv3,0.18734741
layer2.0.shortcut.0,0.16506195
layer2.1.conv1,0.18499756
layer2.1.conv2,0.14320204
layer2.1.conv3,0.13496399
layer2.2.conv1,0.15992737
layer2.2.conv2,0.18345134
layer2.2.conv3,0.16516113
layer2.3.conv1,0.13252258
layer2.3.conv2,0.1282213
layer2.3.conv3,0.10903931
layer3.0.conv1,0.07839966
layer3.0.conv2,0.14760675
layer3.0.conv3,0.17435837
layer3.0.shortcut.0,0.24469757
layer3.1.conv1,0.37028503
layer3.1.conv2,0.38294643
layer3.1.conv3,0.4583664
layer3.2.conv1,0.6735115
layer3.2.conv2,0.862325
layer3.2.conv3,0.90826416
layer3.3.conv1,0.51392746
layer3.3.conv2,0.6881188
layer3.3.conv3,0.7125244
layer3.4.conv1,0.28091812
layer3.4.conv2,0.30184937
layer3.4.conv3,0.40473938
layer3.5.conv1,0.2756958
layer3.5.conv2,0.39938524
layer3.5.conv3,0.5984459
layer4.0.conv1,0.36369133
layer4.0.conv2,0.6659088
layer4.0.conv3,0.71545887
layer4.0.shortcut.0,0.8100362
layer4.1.conv1,0.96116257
layer4.1.conv2,0.9831386
layer4.1.conv3,0.96694946
layer4.2.conv1,0.9730501
layer4.2.conv2,0.991236
layer4.2.conv3,0.9883547
linear,0.0
