layer_names,pr
conv1,0.0
layer1.0.conv1,0.5654297
layer1.0.conv2,0.5529514
layer1.0.conv3,0.652771
layer1.0.shortcut.0,0.5227051
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.6921387
layer2.0.conv2,0.69332546
layer2.0.conv3,0.6945038
layer2.0.shortcut.0,0.75510406
layer2.1.conv1,0.7978363
layer2.1.conv2,0.8056098
layer2.1.conv3,0.86398315
layer2.2.conv1,0.90133667
layer2.2.conv2,0.9352078
layer2.2.conv3,0.96913147
layer2.3.conv1,0.67736816
layer2.3.conv2,0.61433244
layer2.3.conv3,0.6792908
layer3.0.conv1,0.5964203
layer3.0.conv2,0.6881154
layer3.0.conv3,0.6924515
layer3.0.shortcut.0,0.768486
layer3.1.conv1,0.9417343
layer3.1.conv2,0.954049
layer3.1.conv3,0.90873337
layer3.2.conv1,0.8699722
layer3.2.conv2,0.8921983
layer3.2.conv3,0.8342819
layer3.3.conv1,0.819397
layer3.3.conv2,0.8049401
layer3.3.conv3,0.7489319
layer3.4.conv1,0.65839005
layer3.4.conv2,0.67361957
layer3.4.conv3,0.69594574
layer3.5.conv1,0.5929146
layer3.5.conv2,0.67393154
layer3.5.conv3,0.69457626
layer4.0.conv1,0.3954525
layer4.0.conv2,0.6013696
layer4.0.conv3,0.6733904
layer4.0.shortcut.0,0.8543968
layer4.1.conv1,0.6551056
layer4.1.conv2,0.56916344
layer4.1.conv3,0.6824913
layer4.2.conv1,0.61361694
layer4.2.conv2,0.64974046
layer4.2.conv3,0.7488375
linear,0.0
