layer_names,pr
conv1,0.0
layer1.0.conv1,0.5180664
layer1.0.conv2,0.6684028
layer1.0.conv3,0.7236328
layer1.0.shortcut.0,0.67974854
layer1.1.conv1,0.81085205
layer1.1.conv2,0.79692924
layer1.1.conv3,0.87127686
layer2.0.conv1,0.751709
layer2.0.conv2,0.7781101
layer2.0.conv3,0.78941345
layer2.0.shortcut.0,0.8710098
layer2.1.conv1,0.9119568
layer2.1.conv2,0.8969252
layer2.1.conv3,0.89753723
layer3.0.conv1,0.7515869
layer3.0.conv2,0.8676707
layer3.0.conv3,0.7377548
layer3.0.shortcut.0,0.9192562
layer3.1.conv1,0.8824997
layer3.1.conv2,0.8648953
layer3.1.conv3,0.7522278
layer4.0.conv1,0.7111511
layer4.0.conv2,0.901012
layer4.0.conv3,0.9243622
layer4.0.shortcut.0,0.99248743
layer4.1.conv1,0.90336895
layer4.1.conv2,0.91172874
layer4.1.conv3,0.93523216
linear,0.0
