layer_names,pr
conv1,0.0
layer1.0.conv1,0.5046387
layer1.0.conv2,0.6656901
layer1.0.conv3,0.7625122
layer1.0.shortcut.0,0.48358154
layer1.1.conv1,0.54138184
layer1.1.conv2,0.5051812
layer1.1.conv3,0.47998047
layer1.2.conv1,0.47735596
layer1.2.conv2,0.5147569
layer1.2.conv3,0.50579834
layer2.0.conv1,0.33569336
layer2.0.conv2,0.45188394
layer2.0.conv3,0.3705597
layer2.0.shortcut.0,0.43978882
layer2.1.conv1,0.48106384
layer2.1.conv2,0.4300266
layer2.1.conv3,0.36224365
layer2.2.conv1,0.42651367
layer2.2.conv2,0.4542711
layer2.2.conv3,0.43197632
layer2.3.conv1,0.34069824
layer2.3.conv2,0.3572998
layer2.3.conv3,0.39930725
layer3.0.conv1,0.3249054
layer3.0.conv2,0.54586285
layer3.0.conv3,0.5542488
layer3.0.shortcut.0,0.7159138
layer3.1.conv1,0.84817886
layer3.1.conv2,0.83088344
layer3.1.conv3,0.8159027
layer3.2.conv1,0.97083664
layer3.2.conv2,0.98901534
layer3.2.conv3,0.9798813
layer3.3.conv1,0.9365654
layer3.3.conv2,0.96883816
layer3.3.conv3,0.94070053
layer3.4.conv1,0.7591934
layer3.4.conv2,0.76445687
layer3.4.conv3,0.7919884
layer3.5.conv1,0.7742119
layer3.5.conv2,0.8603634
layer3.5.conv3,0.8985863
layer4.0.conv1,0.8207798
layer4.0.conv2,0.9661056
layer4.0.conv3,0.9733076
layer4.0.shortcut.0,0.9892535
layer4.1.conv1,0.9985323
layer4.1.conv2,0.99933285
layer4.1.conv3,0.9965992
layer4.2.conv1,0.99895763
layer4.2.conv2,0.9997618
layer4.2.conv3,0.9982214
linear,0.0
