layer_names,pr
conv1,0.0
layer1.0.conv1,0.5786133
layer1.0.conv2,0.6996257
layer1.0.conv3,0.7871704
layer1.0.shortcut.0,0.6921387
layer1.1.conv1,0.8864136
layer1.1.conv2,0.8519694
layer1.1.conv3,0.88446045
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.86898804
layer2.0.conv2,0.8753662
layer2.0.conv3,0.8879852
layer2.0.shortcut.0,0.88132477
layer2.1.conv1,0.9801483
layer2.1.conv2,0.97993976
layer2.1.conv3,0.97006226
layer2.2.conv1,0.9722595
layer2.2.conv2,0.97442627
layer2.2.conv3,0.97213745
layer2.3.conv1,0.9067993
layer2.3.conv2,0.9162937
layer2.3.conv3,0.9209137
layer3.0.conv1,0.8365326
layer3.0.conv2,0.8864373
layer3.0.conv3,0.8310013
layer3.0.shortcut.0,0.9129009
layer3.1.conv1,0.97572327
layer3.1.conv2,0.978614
layer3.1.conv3,0.9471512
layer3.2.conv1,0.9629288
layer3.2.conv2,0.9755673
layer3.2.conv3,0.93787384
layer3.3.conv1,0.9405136
layer3.3.conv2,0.949173
layer3.3.conv3,0.8959122
layer3.4.conv1,0.899456
layer3.4.conv2,0.926317
layer3.4.conv3,0.878212
layer3.5.conv1,0.87521744
layer3.5.conv2,0.8904826
layer3.5.conv3,0.8748932
layer4.0.conv1,0.65428925
layer4.0.conv2,0.8749945
layer4.0.conv3,0.8898115
layer4.0.shortcut.0,0.97412586
layer4.1.conv1,0.8828783
layer4.1.conv2,0.85239834
layer4.1.conv3,0.8923893
layer4.2.conv1,0.8504286
layer4.2.conv2,0.91192585
layer4.2.conv3,0.92337227
linear,0.0
