layer_names,pr
conv1,0.0
layer1.0.conv1,0.79003906
layer1.0.conv2,0.869222
layer1.0.conv3,0.80633545
layer1.0.shortcut.0,0.6335449
layer1.1.conv1,0.6870117
layer1.1.conv2,0.8362901
layer1.1.conv3,0.8362427
layer1.2.conv1,0.6915283
layer1.2.conv2,0.6950141
layer1.2.conv3,0.66308594
layer2.0.conv1,0.7012634
layer2.0.conv2,0.7779134
layer2.0.conv3,0.72328186
layer2.0.shortcut.0,0.7247238
layer2.1.conv1,0.7171631
layer2.1.conv2,0.67943656
layer2.1.conv3,0.66941833
layer2.2.conv1,0.62657166
layer2.2.conv2,0.5824992
layer2.2.conv3,0.6268158
layer2.3.conv1,0.61743164
layer2.3.conv2,0.7152642
layer2.3.conv3,0.76327515
layer3.0.conv1,0.5653305
layer3.0.conv2,0.705819
layer3.0.conv3,0.58927536
layer3.0.shortcut.0,0.7143135
layer3.1.conv1,0.79486084
layer3.1.conv2,0.74902004
layer3.1.conv3,0.6371193
layer3.2.conv1,0.6716118
layer3.2.conv2,0.6127845
layer3.2.conv3,0.56472015
layer3.3.conv1,0.7212868
layer3.3.conv2,0.76624215
layer3.3.conv3,0.713253
layer3.4.conv1,0.5895004
layer3.4.conv2,0.62946063
layer3.4.conv3,0.64549637
layer3.5.conv1,0.5867729
layer3.5.conv2,0.6766747
layer3.5.conv3,0.7216301
layer4.0.conv1,0.5822754
layer4.0.conv2,0.82898754
layer4.0.conv3,0.884717
layer4.0.shortcut.0,0.9356384
layer4.1.conv1,0.88695717
layer4.1.conv2,0.76886153
layer4.1.conv3,0.8896284
layer4.2.conv1,0.90700054
layer4.2.conv2,0.93214715
layer4.2.conv3,0.94745064
linear,0.0
