layer_names,pr
conv1,0.0
layer1.0.conv1,0.61157227
layer1.0.conv2,0.7038032
layer1.0.conv3,0.7418823
layer1.0.shortcut.0,0.5675049
layer1.1.conv1,0.6080322
layer1.1.conv2,0.580919
layer1.1.conv3,0.49700928
layer1.2.conv1,0.3963623
layer1.2.conv2,0.39819336
layer1.2.conv3,0.32476807
layer2.0.conv1,0.16189575
layer2.0.conv2,0.177653
layer2.0.conv3,0.14472961
layer2.0.shortcut.0,0.20948792
layer2.1.conv1,0.22337341
layer2.1.conv2,0.19103326
layer2.1.conv3,0.20870972
layer2.2.conv1,0.12712097
layer2.2.conv2,0.11964247
layer2.2.conv3,0.11898804
layer2.3.conv1,0.11064148
layer2.3.conv2,0.13018121
layer2.3.conv3,0.13868713
layer3.0.conv1,0.10752106
layer3.0.conv2,0.17458259
layer3.0.conv3,0.1642952
layer3.0.shortcut.0,0.24633217
layer3.1.conv1,0.28754044
layer3.1.conv2,0.23505317
layer3.1.conv3,0.21154022
layer3.2.conv1,0.20510483
layer3.2.conv2,0.20768398
layer3.2.conv3,0.25375366
layer3.3.conv1,0.27111053
layer3.3.conv2,0.3273129
layer3.3.conv3,0.38481522
layer3.4.conv1,0.41020203
layer3.4.conv2,0.6591899
layer3.4.conv3,0.70222473
layer3.5.conv1,0.42210007
layer3.5.conv2,0.672643
layer3.5.conv3,0.75955963
layer4.0.conv1,0.39731598
layer4.0.conv2,0.7841742
layer4.0.conv3,0.8495369
layer4.0.shortcut.0,0.83500147
layer4.1.conv1,0.9878292
layer4.1.conv2,0.99398637
layer4.1.conv3,0.99011993
layer4.2.conv1,0.9920511
layer4.2.conv2,0.99556434
layer4.2.conv3,0.991518
linear,0.0
