layer_names,pr
maxpool.logit.conv,0.69544816
maxpool.logit.bn,0.40625
conv1,0.0
layer1.0.conv1,0.6040039
layer1.0.conv2,0.5250651
layer1.0.conv3,0.46704102
layer1.0.shortcut.0,0.56414795
layer1.1.conv1,0.51416016
layer1.1.conv2,0.49782985
layer1.1.conv3,0.3317871
layer1.2.conv1,0.25982666
layer1.2.conv2,0.3373481
layer1.2.conv3,0.27807617
layer2.0.conv1,0.24990845
layer2.0.conv2,0.4121772
layer2.0.conv3,0.5117035
layer2.0.shortcut.0,0.4390869
layer2.1.conv1,0.62213135
layer2.1.conv2,0.6331787
layer2.1.conv3,0.5659027
layer2.2.conv1,0.5839844
layer2.2.conv2,0.63844806
layer2.2.conv3,0.5951538
layer2.3.conv1,0.5280762
layer2.3.conv2,0.5961711
layer2.3.conv3,0.5296478
layer3.0.conv1,0.38402557
layer3.0.conv2,0.47209677
layer3.0.conv3,0.49979782
layer3.0.shortcut.0,0.5848694
layer3.1.conv1,0.7866821
layer3.1.conv2,0.9403161
layer3.1.conv3,0.93852615
layer3.2.conv1,0.8703842
layer3.2.conv2,0.983451
layer3.2.conv3,0.9779129
layer3.3.conv1,0.87031555
layer3.3.conv2,0.9905192
layer3.3.conv3,0.9949341
layer3.4.conv1,0.90065384
layer3.4.conv2,0.98873055
layer3.4.conv3,0.9923973
layer3.5.conv1,0.8813095
layer3.5.conv2,0.982978
layer3.5.conv3,0.983387
layer4.0.conv1,0.7457504
layer4.0.conv2,0.9182269
layer4.0.conv3,0.8547001
layer4.0.shortcut.0,0.92068195
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
