Name,Dense Accuracy,Pruned Accuracy
resnet50_softpool_normal_cifar10_1784673641.9483094_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_93.29.pth,93.29,93.22
resnet50_softpool_normal_cifar10_1784673517.6280787_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_93.62.pth,93.62,93.33
resnet50_softpool_normal_cifar10_1784673642.0665169_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_92.92.pth,92.92,92.66
