Name,Dense Accuracy,Pruned Accuracy
resnet50_lippool_normal_cifar10_1784671783.9419346_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_94.58.pth,94.58,74.49
resnet50_lippool_normal_cifar10_1784671908.4666908_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_94.47.pth,94.47,51.95
resnet50_lippool_normal_cifar10_1784671721.1267104_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_94.08.pth,94.08,70.38
