layer_names,pr
conv1,0.0
layer1.0.conv1,0.6594238
layer1.0.conv2,0.6028917
layer1.0.conv3,0.49456787
layer1.0.shortcut.0,0.56781006
layer1.1.conv1,0.5393677
layer1.1.conv2,0.53312176
layer1.1.conv3,0.3848877
layer1.2.conv1,0.34588623
layer1.2.conv2,0.40245226
layer1.2.conv3,0.23846436
layer2.0.conv1,0.22045898
layer2.0.conv2,0.34958902
layer2.0.conv3,0.2416687
layer2.0.shortcut.0,0.12490845
layer2.1.conv1,0.29421997
layer2.1.conv2,0.4223226
layer2.1.conv3,0.28315735
layer2.2.conv1,0.34500122
layer2.2.conv2,0.4007026
layer2.2.conv3,0.1915741
layer2.3.conv1,0.2923584
layer2.3.conv2,0.33192953
layer2.3.conv3,0.11894226
layer3.0.conv1,0.120895386
layer3.0.conv2,0.1888004
layer3.0.conv3,0.16015625
layer3.0.shortcut.0,0.17225838
layer3.1.conv1,0.7371597
layer3.1.conv2,0.93147445
layer3.1.conv3,0.94600296
layer3.2.conv1,0.6573677
layer3.2.conv2,0.95501876
layer3.2.conv3,0.97540283
layer3.3.conv1,0.51704025
layer3.3.conv2,0.95325553
layer3.3.conv3,0.97665405
layer3.4.conv1,0.6149254
layer3.4.conv2,0.9708489
layer3.4.conv3,0.9799347
layer3.5.conv1,0.36315155
layer3.5.conv2,0.87612575
layer3.5.conv3,0.89323807
layer4.0.conv1,0.43901253
layer4.0.conv2,0.8295818
layer4.0.conv3,0.65373325
layer4.0.shortcut.0,0.706377
layer4.1.conv1,0.9954243
layer4.1.conv2,0.9998101
layer4.1.conv3,0.9996233
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,0.99999905
linear,0.0
