Name,Dense Accuracy,Pruned Accuracy
vgg19_spectral_pool_normal_cifar10_1784644797.946559_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_73.03.pth,73.03,73.01
vgg19_spectral_pool_normal_cifar10_1784644794.5724225_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_71.14.pth,71.14,71.14
vgg19_spectral_pool_normal_cifar10_1784644802.6702175_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_73.11.pth,73.11,73.11
