layer_names,pr
conv1,0.0
layer1.0.conv1,0.5427246
layer1.0.conv2,0.48114693
layer1.0.conv3,0.31219482
layer1.0.shortcut.0,0.40393066
layer1.1.conv1,0.25274658
layer1.1.conv2,0.3855523
layer1.1.conv3,0.25756836
layer1.2.conv1,0.21362305
layer1.2.conv2,0.32592773
layer1.2.conv3,0.17303467
layer2.0.conv1,0.13925171
layer2.0.conv2,0.16275364
layer2.0.conv3,0.05860901
layer2.0.shortcut.0,0.056121826
layer2.1.conv1,0.096847534
layer2.1.conv2,0.12097168
layer2.1.conv3,0.08049011
layer2.2.conv1,0.035736084
layer2.2.conv2,0.09688992
layer2.2.conv3,0.09172058
layer2.3.conv1,0.046051025
layer2.3.conv2,0.067728676
layer2.3.conv3,0.07086182
layer3.0.conv1,0.04360199
layer3.0.conv2,0.13114251
layer3.0.conv3,0.18507385
layer3.0.shortcut.0,0.18030548
layer3.1.conv1,0.5498581
layer3.1.conv2,0.76389056
layer3.1.conv3,0.87508774
layer3.2.conv1,0.59187317
layer3.2.conv2,0.7929399
layer3.2.conv3,0.8956604
layer3.3.conv1,0.61619186
layer3.3.conv2,0.85324264
layer3.3.conv3,0.954895
layer3.4.conv1,0.6263046
layer3.4.conv2,0.87247044
layer3.4.conv3,0.960392
layer3.5.conv1,0.59516907
layer3.5.conv2,0.8126187
layer3.5.conv3,0.90008163
layer4.0.conv1,0.37174988
layer4.0.conv2,0.6352374
layer4.0.conv3,0.693676
layer4.0.shortcut.0,0.6121845
layer4.1.conv1,0.76759434
layer4.1.conv2,0.77420974
layer4.1.conv3,0.8057556
layer4.2.conv1,0.9850235
layer4.2.conv2,0.9938579
layer4.2.conv3,0.99759865
linear,0.0
