layer_names,pr
conv1,0.0
layer1.0.conv1,0.5168457
layer1.0.conv2,0.46416557
layer1.0.conv3,0.34191895
layer1.0.shortcut.0,0.42077637
layer1.1.conv1,0.24835205
layer1.1.conv2,0.25482857
layer1.1.conv3,0.2387085
layer1.2.conv1,0.17932129
layer1.2.conv2,0.20773655
layer1.2.conv3,0.2019043
layer2.0.conv1,0.18545532
layer2.0.conv2,0.26635063
layer2.0.conv3,0.1681366
layer2.0.shortcut.0,0.18644714
layer2.1.conv1,0.20806885
layer2.1.conv2,0.1748725
layer2.1.conv3,0.12080383
layer2.2.conv1,0.1505127
layer2.2.conv2,0.16256374
layer2.2.conv3,0.15588379
layer2.3.conv1,0.114105225
layer2.3.conv2,0.13674587
layer2.3.conv3,0.18353271
layer3.0.conv1,0.1534195
layer3.0.conv2,0.2773658
layer3.0.conv3,0.2763214
layer3.0.shortcut.0,0.3787651
layer3.1.conv1,0.4992485
layer3.1.conv2,0.43666416
layer3.1.conv3,0.45554352
layer3.2.conv1,0.70027924
layer3.2.conv2,0.85582477
layer3.2.conv3,0.8522682
layer3.3.conv1,0.56637955
layer3.3.conv2,0.68307835
layer3.3.conv3,0.69830704
layer3.4.conv1,0.64811325
layer3.4.conv2,0.8757918
layer3.4.conv3,0.9031563
layer3.5.conv1,0.70664597
layer3.5.conv2,0.93680996
layer3.5.conv3,0.951561
layer4.0.conv1,0.58587646
layer4.0.conv2,0.8945482
layer4.0.conv3,0.8970051
layer4.0.shortcut.0,0.8654604
layer4.1.conv1,0.9642248
layer4.1.conv2,0.9808426
layer4.1.conv3,0.9698925
layer4.2.conv1,0.9973612
layer4.2.conv2,0.9993324
layer4.2.conv3,0.99501324
linear,0.0
