layer_names,pr
maxpool.logit.conv,0.650472
maxpool.logit.bn,0.375
conv1,0.0
layer1.0.conv1,0.52612305
layer1.0.conv2,0.36542428
layer1.0.conv3,0.23583984
layer1.0.shortcut.0,0.42114258
layer1.1.conv1,0.3703003
layer1.1.conv2,0.4240994
layer1.1.conv3,0.27044678
layer1.2.conv1,0.2230835
layer1.2.conv2,0.3106554
layer1.2.conv3,0.2750244
layer2.0.conv1,0.12854004
layer2.0.conv2,0.15931532
layer2.0.conv3,0.11288452
layer2.0.shortcut.0,0.15854645
layer2.1.conv1,0.21774292
layer2.1.conv2,0.22509088
layer2.1.conv3,0.21595764
layer2.2.conv1,0.22563171
layer2.2.conv2,0.28900826
layer2.2.conv3,0.23077393
layer2.3.conv1,0.20375061
layer2.3.conv2,0.25463188
layer2.3.conv3,0.25984192
layer3.0.conv1,0.22285461
layer3.0.conv2,0.3081716
layer3.0.conv3,0.18512344
layer3.0.shortcut.0,0.21686745
layer3.1.conv1,0.1930542
layer3.1.conv2,0.16856045
layer3.1.conv3,0.14759827
layer3.2.conv1,0.26320648
layer3.2.conv2,0.35183716
layer3.2.conv3,0.4206009
layer3.3.conv1,0.2704239
layer3.3.conv2,0.4227244
layer3.3.conv3,0.51828766
layer3.4.conv1,0.52755356
layer3.4.conv2,0.81068254
layer3.4.conv3,0.87831116
layer3.5.conv1,0.4691658
layer3.5.conv2,0.74445426
layer3.5.conv3,0.829731
layer4.0.conv1,0.33856773
layer4.0.conv2,0.684294
layer4.0.conv3,0.7895508
layer4.0.shortcut.0,0.80353546
layer4.1.conv1,0.9555445
layer4.1.conv2,0.969223
layer4.1.conv3,0.9772177
layer4.2.conv1,0.9918051
layer4.2.conv2,0.9967075
layer4.2.conv3,0.99437714
linear,0.0
