layer_names,pr
conv1,0.0
layer1.0.conv1,0.48876953
layer1.0.conv2,0.57210284
layer1.0.conv3,0.50128174
layer1.0.shortcut.0,0.4393921
layer1.1.conv1,0.541687
layer1.1.conv2,0.6296387
layer1.1.conv3,0.5222168
layer1.2.conv1,0.5062866
layer1.2.conv2,0.6911621
layer1.2.conv3,0.7147827
layer2.0.conv1,0.4333191
layer2.0.conv2,0.64212376
layer2.0.conv3,0.60842896
layer2.0.shortcut.0,0.5632019
layer2.1.conv1,0.6901245
layer2.1.conv2,0.7309367
layer2.1.conv3,0.73799133
layer2.2.conv1,0.6802063
layer2.2.conv2,0.68448895
layer2.2.conv3,0.6834564
layer2.3.conv1,0.6931
layer2.3.conv2,0.79175484
layer2.3.conv3,0.8123932
layer3.0.conv1,0.53149414
layer3.0.conv2,0.69072807
layer3.0.conv3,0.60014725
layer3.0.shortcut.0,0.64725494
layer3.1.conv1,0.68416214
layer3.1.conv2,0.59976196
layer3.1.conv3,0.5043793
layer3.2.conv1,0.54999924
layer3.2.conv2,0.5485721
layer3.2.conv3,0.55441284
layer3.3.conv1,0.70145416
layer3.3.conv2,0.81915283
layer3.3.conv3,0.80109024
layer3.4.conv1,0.6417389
layer3.4.conv2,0.76698136
layer3.4.conv3,0.7960892
layer3.5.conv1,0.71051407
layer3.5.conv2,0.8680369
layer3.5.conv3,0.8852806
layer4.0.conv1,0.6354408
layer4.0.conv2,0.86833024
layer4.0.conv3,0.88608265
layer4.0.shortcut.0,0.9186168
layer4.1.conv1,0.8565092
layer4.1.conv2,0.7273538
layer4.1.conv3,0.8646002
layer4.2.conv1,0.90498257
layer4.2.conv2,0.93957263
layer4.2.conv3,0.9436302
linear,0.0
