layer_names,pr
maxpool.logit.conv,0.42355686
maxpool.logit.bn,0.203125
conv1,0.0
layer1.0.conv1,0.33374023
layer1.0.conv2,0.26453993
layer1.0.conv3,0.13049316
layer1.0.shortcut.0,0.21362305
layer1.1.conv1,0.21081543
layer1.1.conv2,0.21758355
layer1.1.conv3,0.06585693
layer1.2.conv1,0.18652344
layer1.2.conv2,0.26367188
layer1.2.conv3,0.11279297
layer2.0.conv1,0.1161499
layer2.0.conv2,0.16041395
layer2.0.conv3,0.06544495
layer2.0.shortcut.0,0.036628723
layer2.1.conv1,0.0816803
layer2.1.conv2,0.074510366
layer2.1.conv3,0.026519775
layer2.2.conv1,0.02986145
layer2.2.conv2,0.033277724
layer2.2.conv3,0.039611816
layer2.3.conv1,0.076797485
layer2.3.conv2,0.14628771
layer2.3.conv3,0.22372437
layer3.0.conv1,0.054367065
layer3.0.conv2,0.15739101
layer3.0.conv3,0.19550323
layer3.0.shortcut.0,0.15516663
layer3.1.conv1,0.4084854
layer3.1.conv2,0.61596847
layer3.1.conv3,0.8101921
layer3.2.conv1,0.57006073
layer3.2.conv2,0.8295305
layer3.2.conv3,0.93743134
layer3.3.conv1,0.49668503
layer3.3.conv2,0.8014984
layer3.3.conv3,0.92752457
layer3.4.conv1,0.50753784
layer3.4.conv2,0.8417172
layer3.4.conv3,0.9687729
layer3.5.conv1,0.5848541
layer3.5.conv2,0.86713666
layer3.5.conv3,0.9773407
layer4.0.conv1,0.3560009
layer4.0.conv2,0.65594566
layer4.0.conv3,0.667717
layer4.0.shortcut.0,0.5878906
layer4.1.conv1,0.8153887
layer4.1.conv2,0.8650305
layer4.1.conv3,0.859828
layer4.2.conv1,0.9615488
layer4.2.conv2,0.98188823
layer4.2.conv3,0.985054
linear,0.0
