layer_names,pr
conv1,0.0
layer1.0.conv1,0.5842285
layer1.0.conv2,0.5494249
layer1.0.conv3,0.3920288
layer1.0.shortcut.0,0.46875
layer1.1.conv1,0.32751465
layer1.1.conv2,0.43522134
layer1.1.conv3,0.32574463
layer1.2.conv1,0.2695923
layer1.2.conv2,0.3708496
layer1.2.conv3,0.24060059
layer2.0.conv1,0.19934082
layer2.0.conv2,0.2573988
layer2.0.conv3,0.15751648
layer2.0.shortcut.0,0.20220947
layer2.1.conv1,0.24301147
layer2.1.conv2,0.23748101
layer2.1.conv3,0.18469238
layer2.2.conv1,0.14878845
layer2.2.conv2,0.20391846
layer2.2.conv3,0.21264648
layer2.3.conv1,0.16473389
layer2.3.conv2,0.24233669
layer2.3.conv3,0.29005432
layer3.0.conv1,0.21708679
layer3.0.conv2,0.5344306
layer3.0.conv3,0.59991074
layer3.0.shortcut.0,0.6329384
layer3.1.conv1,0.9335594
layer3.1.conv2,0.9678616
layer3.1.conv3,0.96681976
layer3.2.conv1,0.9339676
layer3.2.conv2,0.9735616
layer3.2.conv3,0.97498703
layer3.3.conv1,0.9504776
layer3.3.conv2,0.9825287
layer3.3.conv3,0.9851265
layer3.4.conv1,0.93198013
layer3.4.conv2,0.9845513
layer3.4.conv3,0.99196243
layer3.5.conv1,0.9222412
layer3.5.conv2,0.9772661
layer3.5.conv3,0.9792061
layer4.0.conv1,0.8632221
layer4.0.conv2,0.96605724
layer4.0.conv3,0.9578533
layer4.0.shortcut.0,0.9438367
layer4.1.conv1,0.9742508
layer4.1.conv2,0.98162585
layer4.1.conv3,0.97272015
layer4.2.conv1,0.9996824
layer4.2.conv2,0.9998601
layer4.2.conv3,0.9996395
linear,0.0
