layer_names,pr
conv1,0.0
layer1.0.conv1,0.76171875
layer1.0.conv2,0.62076825
layer1.0.conv3,0.354187
layer1.0.shortcut.0,0.6005249
layer1.1.conv1,0.36572266
layer1.1.conv2,0.3665636
layer1.1.conv3,0.15362549
layer1.2.conv1,0.18634033
layer1.2.conv2,0.24484593
layer1.2.conv3,0.116882324
layer2.0.conv1,0.13156128
layer2.0.conv2,0.17472331
layer2.0.conv3,0.060653687
layer2.0.shortcut.0,0.020996094
layer2.1.conv1,0.08018494
layer2.1.conv2,0.09436035
layer2.1.conv3,0.036880493
layer2.2.conv1,0.22984314
layer2.2.conv2,0.26449245
layer2.2.conv3,0.059936523
layer2.3.conv1,0.10697937
layer2.3.conv2,0.13300917
layer2.3.conv3,0.05026245
layer3.0.conv1,0.02192688
layer3.0.conv2,0.061557345
layer3.0.conv3,0.08257675
layer3.0.shortcut.0,0.062496185
layer3.1.conv1,0.19442368
layer3.1.conv2,0.6670753
layer3.1.conv3,0.7164459
layer3.2.conv1,0.27806854
layer3.2.conv2,0.7878655
layer3.2.conv3,0.8811798
layer3.3.conv1,0.33794022
layer3.3.conv2,0.8814765
layer3.3.conv3,0.9498825
layer3.4.conv1,0.35224915
layer3.4.conv2,0.86577183
layer3.4.conv3,0.9406624
layer3.5.conv1,0.63645554
layer3.5.conv2,0.94944596
layer3.5.conv3,0.9490013
layer4.0.conv1,0.23807907
layer4.0.conv2,0.72966343
layer4.0.conv3,0.37748623
layer4.0.shortcut.0,0.40815115
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,0.9999962
layer4.2.conv1,0.99998856
layer4.2.conv2,0.99992794
layer4.2.conv3,0.99995327
linear,0.0
