layer_names,pr
conv1,0.0
layer1.0.conv1,0.4519043
layer1.0.conv2,0.5095215
layer1.0.conv3,0.4243164
layer1.0.shortcut.0,0.3944702
layer1.1.conv1,0.45599365
layer1.1.conv2,0.5361057
layer1.1.conv3,0.43017578
layer1.2.conv1,0.40795898
layer1.2.conv2,0.596544
layer1.2.conv3,0.62750244
layer2.0.conv1,0.33764648
layer2.0.conv2,0.538052
layer2.0.conv3,0.5164032
layer2.0.shortcut.0,0.46325684
layer2.1.conv1,0.5797272
layer2.1.conv2,0.63764787
layer2.1.conv3,0.6516266
layer2.2.conv1,0.5778198
layer2.2.conv2,0.5902778
layer2.2.conv3,0.59724426
layer2.3.conv1,0.5861969
layer2.3.conv2,0.70280623
layer2.3.conv3,0.74798584
layer3.0.conv1,0.43040466
layer3.0.conv2,0.5793118
layer3.0.conv3,0.4958496
layer3.0.shortcut.0,0.5285301
layer3.1.conv1,0.57134247
layer3.1.conv2,0.4883372
layer3.1.conv3,0.39632416
layer3.2.conv1,0.41659546
layer3.2.conv2,0.41670227
layer3.2.conv3,0.43027496
layer3.3.conv1,0.56365967
layer3.3.conv2,0.7056885
layer3.3.conv3,0.7047653
layer3.4.conv1,0.49966812
layer3.4.conv2,0.6352302
layer3.4.conv3,0.7020302
layer3.5.conv1,0.5706253
layer3.5.conv2,0.774587
layer3.5.conv3,0.8218689
layer4.0.conv1,0.5033665
layer4.0.conv2,0.78005004
layer4.0.conv3,0.80037403
layer4.0.shortcut.0,0.83895254
layer4.1.conv1,0.7519884
layer4.1.conv2,0.5838373
layer4.1.conv3,0.7643528
layer4.2.conv1,0.82198715
layer4.2.conv2,0.870786
layer4.2.conv3,0.88500977
linear,0.0
