layer_names,pr
maxpool.logit.conv,0.65945095
maxpool.logit.bn,0.40625
conv1,0.0
layer1.0.conv1,0.58862305
layer1.0.conv2,0.5114475
layer1.0.conv3,0.44665527
layer1.0.shortcut.0,0.53601074
layer1.1.conv1,0.49645996
layer1.1.conv2,0.48158094
layer1.1.conv3,0.30511475
layer1.2.conv1,0.22943115
layer1.2.conv2,0.31070963
layer1.2.conv3,0.23950195
layer2.0.conv1,0.21176147
layer2.0.conv2,0.36436632
layer2.0.conv3,0.47000122
layer2.0.shortcut.0,0.35951233
layer2.1.conv1,0.5608673
layer2.1.conv2,0.57373726
layer2.1.conv3,0.47798157
layer2.2.conv1,0.46990967
layer2.2.conv2,0.53411865
layer2.2.conv3,0.44618225
layer2.3.conv1,0.42126465
layer2.3.conv2,0.5069716
layer2.3.conv3,0.3627777
layer3.0.conv1,0.22950745
layer3.0.conv2,0.33103943
layer3.0.conv3,0.3196907
layer3.0.shortcut.0,0.30098152
layer3.1.conv1,0.43494797
layer3.1.conv2,0.74990505
layer3.1.conv3,0.8092041
layer3.2.conv1,0.5895386
layer3.2.conv2,0.90145874
layer3.2.conv3,0.9262085
layer3.3.conv1,0.59217453
layer3.3.conv2,0.95936584
layer3.3.conv3,0.9857254
layer3.4.conv1,0.6313667
layer3.4.conv2,0.947503
layer3.4.conv3,0.98265076
layer3.5.conv1,0.5758934
layer3.5.conv2,0.9122789
layer3.5.conv3,0.95238876
layer4.0.conv1,0.5102978
layer4.0.conv2,0.81142384
layer4.0.conv3,0.5514784
layer4.0.shortcut.0,0.6581769
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
