layer_names,pr
maxpool.logit.conv,0.5425618
maxpool.logit.bn,0.234375
conv1,0.0
layer1.0.conv1,0.4008789
layer1.0.conv2,0.31884766
layer1.0.conv3,0.21020508
layer1.0.shortcut.0,0.30462646
layer1.1.conv1,0.28527832
layer1.1.conv2,0.28908962
layer1.1.conv3,0.13543701
layer1.2.conv1,0.24145508
layer1.2.conv2,0.31819662
layer1.2.conv3,0.18322754
layer2.0.conv1,0.17251587
layer2.0.conv2,0.2466634
layer2.0.conv3,0.15948486
layer2.0.shortcut.0,0.16855621
layer2.1.conv1,0.19987488
layer2.1.conv2,0.17278375
layer2.1.conv3,0.12619019
layer2.2.conv1,0.1416626
layer2.2.conv2,0.1598443
layer2.2.conv3,0.18527222
layer2.3.conv1,0.31455994
layer2.3.conv2,0.5384318
layer2.3.conv3,0.5855255
layer3.0.conv1,0.24373627
layer3.0.conv2,0.5754208
layer3.0.conv3,0.62482834
layer3.0.shortcut.0,0.57940674
layer3.1.conv1,0.8946266
layer3.1.conv2,0.95270115
layer3.1.conv3,0.9547615
layer3.2.conv1,0.92061234
layer3.2.conv2,0.9791887
layer3.2.conv3,0.98334503
layer3.3.conv1,0.9140091
layer3.3.conv2,0.9747128
layer3.3.conv3,0.9794998
layer3.4.conv1,0.9174118
layer3.4.conv2,0.9865638
layer3.4.conv3,0.9906349
layer3.5.conv1,0.93048096
layer3.5.conv2,0.98565507
layer3.5.conv3,0.9920845
layer4.0.conv1,0.8581257
layer4.0.conv2,0.96844524
layer4.0.conv3,0.95109177
layer4.0.shortcut.0,0.936162
layer4.1.conv1,0.98289585
layer4.1.conv2,0.9930187
layer4.1.conv3,0.9817381
layer4.2.conv1,0.9985304
layer4.2.conv2,0.99978256
layer4.2.conv3,0.9977865
linear,0.0
