layer_names,pr
conv1,0.0
layer1.0.conv1,0.6567383
layer1.0.conv2,0.7564019
layer1.0.conv3,0.8121948
layer1.0.shortcut.0,0.6147461
layer1.1.conv1,0.6600952
layer1.1.conv2,0.63408744
layer1.1.conv3,0.60058594
layer1.2.conv1,0.48046875
layer1.2.conv2,0.4910482
layer1.2.conv3,0.4597168
layer2.0.conv1,0.27838135
layer2.0.conv2,0.3130222
layer2.0.conv3,0.24884033
layer2.0.shortcut.0,0.3509903
layer2.1.conv1,0.37657166
layer2.1.conv2,0.35107422
layer2.1.conv3,0.3629303
layer2.2.conv1,0.23983765
layer2.2.conv2,0.22519939
layer2.2.conv3,0.22677612
layer2.3.conv1,0.20993042
layer2.3.conv2,0.22486708
layer2.3.conv3,0.24768066
layer3.0.conv1,0.2120285
layer3.0.conv2,0.33121744
layer3.0.conv3,0.30456161
layer3.0.shortcut.0,0.445858
layer3.1.conv1,0.5032997
layer3.1.conv2,0.41944885
layer3.1.conv3,0.37909698
layer3.2.conv1,0.38777542
layer3.2.conv2,0.3840264
layer3.2.conv3,0.4453087
layer3.3.conv1,0.47298813
layer3.3.conv2,0.5405663
layer3.3.conv3,0.59783554
layer3.4.conv1,0.66192245
layer3.4.conv2,0.85421246
layer3.4.conv3,0.85721207
layer3.5.conv1,0.6758766
layer3.5.conv2,0.8694797
layer3.5.conv3,0.8893471
layer4.0.conv1,0.6495743
layer4.0.conv2,0.9272571
layer4.0.conv3,0.9459362
layer4.0.shortcut.0,0.94340086
layer4.1.conv1,0.99716663
layer4.1.conv2,0.99883735
layer4.1.conv3,0.9962559
layer4.2.conv1,0.9979992
layer4.2.conv2,0.99916625
layer4.2.conv3,0.99738216
linear,0.0
