Name,Dense Accuracy,Pruned Accuracy
vgg19_lippool_normal_cifar10_1784640546.0221145_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_90.7.pth,90.7,89.43
vgg19_lippool_normal_cifar10_1784640550.8182352_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_90.47.pth,90.47,90.02
vgg19_lippool_normal_cifar10_1784640599.0764744_rf_level_2_recording_diverse_pooling_100_no_ffcv_test_acc_90.87.pth,90.87,90.12
