layer_names,pr
conv1,0.0
layer1.0.conv1,0.5944824
layer1.0.conv2,0.56225586
layer1.0.conv3,0.46270752
layer1.0.shortcut.0,0.51104736
layer1.1.conv1,0.3925171
layer1.1.conv2,0.41908094
layer1.1.conv3,0.41308594
layer1.2.conv1,0.29644775
layer1.2.conv2,0.3588596
layer1.2.conv3,0.38793945
layer2.0.conv1,0.28198242
layer2.0.conv2,0.38320583
layer2.0.conv3,0.2798767
layer2.0.shortcut.0,0.37282562
layer2.1.conv1,0.375412
layer2.1.conv2,0.3186849
layer2.1.conv3,0.25424194
layer2.2.conv1,0.3168335
layer2.2.conv2,0.33455405
layer2.2.conv3,0.32121277
layer2.3.conv1,0.24435425
layer2.3.conv2,0.2909546
layer2.3.conv3,0.37704468
layer3.0.conv1,0.31559753
layer3.0.conv2,0.53460526
layer3.0.conv3,0.5394821
layer3.0.shortcut.0,0.688282
layer3.1.conv1,0.7967911
layer3.1.conv2,0.7294769
layer3.1.conv3,0.7115631
layer3.2.conv1,0.9256172
layer3.2.conv2,0.9734294
layer3.2.conv3,0.9546051
layer3.3.conv1,0.84215164
layer3.3.conv2,0.90196735
layer3.3.conv3,0.89115906
layer3.4.conv1,0.89426804
layer3.4.conv2,0.97882247
layer3.4.conv3,0.9744377
layer3.5.conv1,0.9226532
layer3.5.conv2,0.991016
layer3.5.conv3,0.9891815
layer4.0.conv1,0.85822487
layer4.0.conv2,0.9810401
layer4.0.conv3,0.9772482
layer4.0.shortcut.0,0.9718385
layer4.1.conv1,0.9951811
layer4.1.conv2,0.9973755
layer4.1.conv3,0.9944153
layer4.2.conv1,0.9996853
layer4.2.conv2,0.9999635
layer4.2.conv3,0.99913025
linear,0.0
