Name,Dense Accuracy,Pruned Accuracy
resnet50_mixedpool_normal_cifar10_1784693568.7674654_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_89.6.pth,89.6,89.6
resnet50_mixedpool_normal_cifar10_1784693568.7846038_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_89.5.pth,89.5,89.49
resnet50_mixedpool_normal_cifar10_1784693447.1940536_rf_level_4_recording_diverse_pooling_100_no_ffcv_test_acc_89.68.pth,89.68,89.65
