Name,Dense Accuracy,Pruned Accuracy
resnet50_spectral_pool_normal_cifar10_1784649289.176981_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_94.94.pth,94.94,92.15
resnet50_spectral_pool_normal_cifar10_1784649220.7222323_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_95.05.pth,95.05,93.45
resnet50_spectral_pool_normal_cifar10_1784647877.4484823_rf_level_1_recording_diverse_pooling_100_no_ffcv_test_acc_94.9.pth,94.9,92.99
